ID,Condition,Role,alpha_signed,neurons,bot,bot_clean,Correct,total_num,correctness_ratio
1f39e9e369bf45dd,0.2Alpha_10000Neurons,scientist,0.2α,10000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
962a612238eccf99,0.2Alpha_10000Neurons,security guard,0.2α,10000,"cat,car,chair,clock,cloud,color,coffee,cold,cat,car,chair,clock,cloud,color,coffee","cat,car,chair,clock,cloud,color,coffee,cold,cat,car,chair,clock,cloud,color,coffee",yes,8.0,0.5333333333333333
9efd1afa572715be,0.2Alpha_10000Neurons,soldier,0.2α,10000,"cat,car,carpet,clock,camera,coffee,cake,cloud,chicken,city,clock,camera,coffee,cake,cloud","cat,car,carpet,clock,camera,coffee,cake,cloud,chicken,city,clock,camera,coffee,cake,cloud",yes,10.0,0.6666666666666666
0cd8c1bc060716fe,0.2Alpha_10000Neurons,teacher,0.2α,10000,"cat,car,carpet,clock,cake,cat,clock,camera,carpet,cat,clock,cake,camera,carpet","cat,car,carpet,clock,cake,cat,clock,camera,carpet,cat,clock,cake,camera,carpet",yes,6.0,0.42857142857142855
9b706a401405cc89,0.2Alpha_10000Neurons,truck driver,0.2α,10000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
008a0295237bc03c,0.2Alpha_10000Neurons,welder,0.2α,10000,"car, cat, cow, car, car, car, car, car, car, car, car, car, car, car, car","car, cat, cow, car, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
cbd00532eb87dba7,0.2Alpha_2000Neurons,accountant,0.2α,2000,"cat, car, cake, cow, cloud, chair, clock, computer, camera, car, cake, cow, cloud, chair, clock","cat, car, cake, cow, cloud, chair, clock, computer, camera, car, cake, cow, cloud, chair, clock",yes,9.0,0.6
ffcb2076b2a0402d,0.2Alpha_2000Neurons,airport ground staff,0.2α,2000,"cat, car, cake, cloud, clock, city, chair, computer, car, cake, cloud, clock, city, chair, computer","cat, car, cake, cloud, clock, city, chair, computer, car, cake, cloud, clock, city, chair, computer",yes,8.0,0.5333333333333333
ae6a211d4f7a3e0a,0.2Alpha_2000Neurons,architect,0.2α,2000,"cat, car, cake, cow, car, cake, cow, car, cake, cow, car, cake, cow, car, cake","cat, car, cake, cow, car, cake, cow, car, cake, cow, car, cake, cow, car, cake",yes,4.0,0.26666666666666666
cee5fb5d412bb213,0.2Alpha_2000Neurons,bank clerk,0.2α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
5f6d782b10aeeffe,0.2Alpha_2000Neurons,builder,0.2α,2000,"cat, car, cow, chair, clock, cloud, color, cold, city, cake, computer, camera, cup, cake, cake","cat, car, cow, chair, clock, cloud, color, cold, city, cake, computer, camera, cup, cake, cake",yes,13.0,0.8666666666666667
6c11c546ebbe389b,0.2Alpha_2000Neurons,civil servant,0.2α,2000,"cat, car, cake, computer, chair, clock, cloud, city, color, cold, cow, cup, car, cake, cat","cat, car, cake, computer, chair, clock, cloud, city, color, cold, cow, cup, car, cake, cat",yes,12.0,0.8
12f77e67b04c3d67,0.2Alpha_2000Neurons,cleaner,0.2α,2000,"cat, car, chair, clock, cloud, city, cake, computer, camera, cup, cow, cat, car, chair, clock","cat, car, chair, clock, cloud, city, cake, computer, camera, cup, cow, cat, car, chair, clock",yes,11.0,0.7333333333333333
e5807248bb187728,0.2Alpha_2000Neurons,doctor,0.2α,2000,"cat, car, cake, cloud, clock, color, city, chair, computer, car, cake, cloud, clock, color, city","cat, car, cake, cloud, clock, color, city, chair, computer, car, cake, cloud, clock, color, city",yes,9.0,0.6
fecca9fe280b3d0e,0.2Alpha_2000Neurons,emergency dispatcher,0.2α,2000,"cat, car, cake, cloud, chair, clock, city, color, cold, cover, cook, corn, cup, cow, cake","cat, car, cake, cloud, chair, clock, city, color, cold, cover, cook, corn, cup, cow, cake",yes,14.0,0.9333333333333333
66af74e04cd420e3,0.2Alpha_2000Neurons,engineer,0.2α,2000,"cat,car,cloud,clock,cake,chair,cat,city,color,coffee,cow,can,cap,cartoon,chicken,carpet","cat,car,cloud,clock,cake,chair,cat,city,color,coffee,cow,can,cap,cartoon,chicken,carpet",yes,15.0,0.9375
da01fcab124f6d4c,0.2Alpha_2000Neurons,farmer,0.2α,2000,"cat,car,cloud,clock,cake,chair,carpet,cow,chicken,coffee,camera,circle,color,catapult,chicken","cat,car,cloud,clock,cake,chair,carpet,cow,chicken,coffee,camera,circle,color,catapult,chicken",yes,14.0,0.9333333333333333
33517136da0a38ec,0.2Alpha_2000Neurons,firefighter,0.2α,2000,"cat, car, cow, cloud, clock, cake, chair, city, color, cold, cook, computer, create, cinema, cinema","cat, car, cow, cloud, clock, cake, chair, city, color, cold, cook, computer, create, cinema, cinema",yes,14.0,0.9333333333333333
6b61cff8ae1c1623,0.2Alpha_2000Neurons,insurance agent,0.2α,2000,"cat, car, chair, cloud, clock, city, color, cold, coat, cake, computer, cup, car, cake, cat","cat, car, chair, cloud, clock, city, color, cold, coat, cake, computer, cup, car, cake, cat",yes,12.0,0.8
49f1bc3262db7cb2,0.2Alpha_2000Neurons,librarian,0.2α,2000,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
0bb21389412211c9,0.2Alpha_2000Neurons,miner,0.2α,2000,"cat,car,clock,carpet,cake,camera,cloud,chair,computer,carrot,celebration,coffee,cup,circle,chicken","cat,car,clock,carpet,cake,camera,cloud,chair,computer,carrot,celebration,coffee,cup,circle,chicken",yes,15.0,1.0
c0ec6cf07923d1a4,0.2Alpha_2000Neurons,nurse,0.2α,2000,"cat, car, cake, cow, computer, chair, cloud, clock, city, color, create, cover, cinema, cinema, circle","cat, car, cake, cow, computer, chair, cloud, clock, city, color, create, cover, cinema, cinema, circle",yes,14.0,0.9333333333333333
a441bf6e4aac2320,0.2Alpha_2000Neurons,police officer,0.2α,2000,"cat,cow,car,chair,cloud,clock,carpet,cake,can,cap,carrot,chairman,coffee,circle,chicken,i don’t know","cat,cow,car,chair,cloud,clock,carpet,cake,can,cap,carrot,chairman,coffee,circle,chicken,",edit,15.0,1.0
3c3c590f82700da4,0.2Alpha_2000Neurons,prison officer,0.2α,2000,"cat,car,cloud,clock,city,chair,color,coffee,cat,car,cloud,clock,city,chair,color","cat,car,cloud,clock,city,chair,color,coffee,cat,car,cloud,clock,city,chair,color",yes,8.0,0.5333333333333333
a533a03c3bd4f1d8,0.2Alpha_2000Neurons,salesperson,0.2α,2000,"cat,car,chair,cake,clock,cloud,computer,carpet,city,cloud,cat,clock,car,chair,cake","cat,car,chair,cake,clock,cloud,computer,carpet,city,cloud,cat,clock,car,chair,cake",yes,9.0,0.6
79bbc29022d940f6,0.2Alpha_2000Neurons,scientist,0.2α,2000,"cat, car, cake, computer, chair, cloud, color, cold, city, clock, coin, cake, cake, cake, cake, cake","cat, car, cake, computer, chair, cloud, color, cold, city, clock, coin, cake, cake, cake, cake, cake",yes,11.0,0.6875
81d20cfba9a33e39,0.2Alpha_2000Neurons,security guard,0.2α,2000,"cat, car, cake, chair, clock, cloud, city, cow, computer, color, cold, coffee, corn, cornflower, cup","cat, car, cake, chair, clock, cloud, city, cow, computer, color, cold, coffee, corn, cornflower, cup",yes,15.0,1.0
63681a7355cbc27c,0.2Alpha_2000Neurons,soldier,0.2α,2000,"cat, car, cake, cloud, chair, clock, cow, computer, camera, castle, city, color, cold, cake, coat","cat, car, cake, cloud, chair, clock, cow, computer, camera, castle, city, color, cold, cake, coat",yes,14.0,0.9333333333333333
7264fcf8b370e3a7,0.2Alpha_2000Neurons,teacher,0.2α,2000,"cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
dbf9fa58106587a7,0.2Alpha_2000Neurons,truck driver,0.2α,2000,"cat, car, cake, chair, clock, cloud, color, cold, city, cow, cup, computer, car, cake, chair","cat, car, cake, chair, clock, cloud, color, cold, city, cow, cup, computer, car, cake, chair",yes,12.0,0.8
19b1d7d0d27ea129,0.2Alpha_2000Neurons,welder,0.2α,2000,"cat, car, cake, camera, car, cake, camera, car, cake, camera, car, cake, camera, car, cake","cat, car, cake, camera, car, cake, camera, car, cake, camera, car, cake, camera, car, cake",yes,4.0,0.26666666666666666
7163f2b084889926,0.2Alpha_AllSigNeurons,accountant,0.2α,AllSig,"cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
4b06165225acd9bb,0.2Alpha_AllSigNeurons,airport ground staff,0.2α,AllSig,"cat, car, car, cake, car, car, car, car, car, car, car, car, car, car, car","cat, car, car, cake, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
ec363af8842ac3ec,0.2Alpha_AllSigNeurons,architect,0.2α,AllSig,"cat,car,carrot,cake,clock,city,coffee,cow,cat,cap,circle,color,camera,cloud,chicken","cat,car,carrot,cake,clock,city,coffee,cow,cat,cap,circle,color,camera,cloud,chicken",yes,14.0,0.9333333333333333
3ab90a4a5b3b459b,0.2Alpha_AllSigNeurons,bank clerk,0.2α,AllSig,"cat, car, car, cake, car, car, car, car, car, car, car, car, car, car, car","cat, car, car, cake, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
ee41baa46ab7f5be,0.2Alpha_AllSigNeurons,builder,0.2α,AllSig,"cat, car, cow, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, cow, car, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
98596ace45ba1644,0.2Alpha_AllSigNeurons,civil servant,0.2α,AllSig,"cat,car,carpet,cake,clock,city,cloud,coffee,cat,carrot,camera,can,cap,crow,cat,chair","cat,car,carpet,cake,clock,city,cloud,coffee,cat,carrot,camera,can,cap,crow,cat,chair",yes,14.0,0.875
df328a5e5c041cc5,0.2Alpha_AllSigNeurons,cleaner,0.2α,AllSig,"cat,car,carpet,cake,clock,camera,coffee,cat,city,carpet,cake,clock,camera,coffee,cat","cat,car,carpet,cake,clock,camera,coffee,cat,city,carpet,cake,clock,camera,coffee,cat",yes,8.0,0.5333333333333333
187baf5ccb217050,0.2Alpha_AllSigNeurons,doctor,0.2α,AllSig,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
635315c809b0f27a,0.2Alpha_AllSigNeurons,emergency dispatcher,0.2α,AllSig,"cat, car, cow, car, chair, clock, cloud, city, color, cold, coat, cake, cup, car, cake","cat, car, cow, car, chair, clock, cloud, city, color, cold, coat, cake, cup, car, cake",yes,12.0,0.8
bd2be24455cc817c,0.2Alpha_AllSigNeurons,engineer,0.2α,AllSig,"cat, car, car, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, car, car, car, car, car, car, car, car, car, car, car, car, car",yes,2.0,0.13333333333333333
24f4e3beea47029f,0.2Alpha_AllSigNeurons,farmer,0.2α,AllSig,"cat,car,carpet,cake,clock,city,cat,cow,carrot,coffee,camera,cloud,chicken,computer,clock","cat,car,carpet,cake,clock,city,cat,cow,carrot,coffee,camera,cloud,chicken,computer,clock",yes,13.0,0.8666666666666667
33ed672f9d40ec98,0.2Alpha_AllSigNeurons,firefighter,0.2α,AllSig,"cat, car, car, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, car, car, car, car, car, car, car, car, car, car, car, car, car",yes,2.0,0.13333333333333333
fdcfe3b16152f1a1,0.2Alpha_AllSigNeurons,insurance agent,0.2α,AllSig,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
d74734acf9f88e1f,0.2Alpha_AllSigNeurons,librarian,0.2α,AllSig,"cat, car, car, cake, car, car, car, car, car, car, car, car, car, car, car","cat, car, car, cake, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
ba35286c22ef0e7e,0.2Alpha_AllSigNeurons,miner,0.2α,AllSig,"car, cat, carrot, cloud, clock, city, chair, camera, computer, coffee, candy, cake, circle, color, country, i don’t know","car, cat, carrot, cloud, clock, city, chair, camera, computer, coffee, candy, cake, circle, color, country, ",edit,15.0,1.0
73151ea643d99032,0.2Alpha_AllSigNeurons,nurse,0.2α,AllSig,"cat, car, car, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, car, car, car, car, car, car, car, car, car, car, car, car, car",yes,2.0,0.13333333333333333
03a66d2d2ccee309,0.2Alpha_AllSigNeurons,police officer,0.2α,AllSig,"cat,cow,car,carrot,clock,chair,cake,coffee,cat,city,carpet,camera,celebration,celebrity,chicken","cat,cow,car,carrot,clock,chair,cake,coffee,cat,city,carpet,camera,celebration,celebrity,chicken",yes,14.0,0.9333333333333333
5ed2b42d02952cd7,0.2Alpha_AllSigNeurons,prison officer,0.2α,AllSig,"cat,cow,car,carrot,cake,chair,cloud,color,clock,city,carpet,coffee,cake,cat,clock","cat,cow,car,carrot,cake,chair,cloud,color,clock,city,carpet,coffee,cake,cat,clock",yes,12.0,0.8
dbdd1a4867ca9932,0.2Alpha_AllSigNeurons,salesperson,0.2α,AllSig,"cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
c69f8c83fd7f4cc6,0.2Alpha_AllSigNeurons,scientist,0.2α,AllSig,"cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake","cat, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake, car, cake",yes,3.0,0.2
af43910df5ffab34,0.2Alpha_AllSigNeurons,security guard,0.2α,AllSig,"cat, car, cake, cat, car, cake, cat, car, cake, cat, car, cake, cat, car, cake","cat, car, cake, cat, car, cake, cat, car, cake, cat, car, cake, cat, car, cake",yes,3.0,0.2
d114cad7bfe72b23,0.2Alpha_AllSigNeurons,soldier,0.2α,AllSig,"cat,cow,car,carpet,cake,clock,chair,cloud,coffee,camera,can,cap,circle,color,computer","cat,cow,car,carpet,cake,clock,chair,cloud,coffee,camera,can,cap,circle,color,computer",yes,15.0,1.0
844ecbf955462354,0.2Alpha_AllSigNeurons,teacher,0.2α,AllSig,"cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car","cat, car, cake, car, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
8de760d3fc4e4ee2,0.2Alpha_AllSigNeurons,truck driver,0.2α,AllSig,"cat, car, cake, call, calm, camp, can, cap, car, cat, car, cap, can, cat, car","cat, car, cake, call, calm, camp, can, cap, car, cat, car, cap, can, cat, car",yes,8.0,0.5333333333333333
1a50c0d46366469c,0.2Alpha_AllSigNeurons,welder,0.2α,AllSig,"cat,cow,car,carpet,cake,clock,cloud,coffee,cat,cup,camera,carpet,chicken,cloud,clock,i don’t know","cat,cow,car,carpet,cake,clock,cloud,coffee,cat,cup,camera,carpet,chicken,cloud,clock,",edit,11.0,0.7333333333333333
252b57ebaed7b109,0.6Alpha_10000Neurons,accountant,0.6α,10000,"car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat","car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat",yes,2.0,0.125
abca566961b17630,0.6Alpha_10000Neurons,airport ground staff,0.6α,10000,"cat, car, cake, call, can, cap, car, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash,","cat, car, cake, call, can, cap, car, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash, care, card, carry, cause, cat, cake, car, cap, cash,",yes,11.0,0.021484375
4d7499739ad68267,0.6Alpha_10000Neurons,architect,0.6α,10000,"cat, car, cake, call, calm, camp, can, cap, car, care, card, car, cast, cat, case","cat, car, cake, call, calm, camp, can, cap, car, care, card, car, cast, cat, case",yes,12.0,0.8
db09fbd1984461ef,0.6Alpha_10000Neurons,bank clerk,0.6α,10000,"cat, car, cow, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat","cat, car, cow, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat",yes,3.0,0.2
86909dcc208525cf,0.6Alpha_10000Neurons,builder,0.6α,10000,"car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car","car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car, cat, car",yes,2.0,0.13333333333333333
3e150e344fe66ce3,0.6Alpha_10000Neurons,civil servant,0.6α,10000,"car, cat, car, can, call, calm, cake, cap, car, car, car, car, car, car, car. i don’t know.","car, cat, car, can, call, calm, cake, cap, car",edit,7.0,0.7777777777777778
b41710571d28bc74,0.6Alpha_10000Neurons,cleaner,0.6α,10000,"chicken, cat, car, cake, call, cake, can, cap, car, car, car, car, car, car, car.","chicken, cat, car, cake, call, cake, can, cap, car, car, car, car, car, car, car.",yes,7.0,0.4666666666666667
f36ac02295a3a66a,0.6Alpha_10000Neurons,doctor,0.6α,10000,"cat, car, cow, car, car, car, car, car, car, car, car, car, car, car, car.","cat, car, cow, car, car, car, car, car, car, car, car, car, car, car, car.",yes,3.0,0.2
c54d421f70ba5ca5,0.6Alpha_10000Neurons,emergency dispatcher,0.6α,10000,"cat, car, cow, come, cook, cold, call, cake, cup, can, cap, car, cat, cow, came","cat, car, cow, come, cook, cold, call, cake, cup, can, cap, car, cat, cow, came",yes,12.0,0.8
f2725243a6af06bc,0.6Alpha_10000Neurons,engineer,0.6α,10000,"car, cat, car, can, call, calm, cap, car, care, car, card, car, car, car, car. i don’t know.","car, cat, car, can, call, calm, cap, car, care, car",edit,7.0,0.7
1546ae3424c8d381,0.6Alpha_10000Neurons,farmer,0.6α,10000,"cow, cat, car, car, car, car, car, car, car, car, car, car, car, car, car","cow, cat, car, car, car, car, car, car, car, car, car, car, car, car, car",yes,3.0,0.2
0ecbe41a18307025,0.6Alpha_10000Neurons,firefighter,0.6α,10000,"cat, car, can, come, cold, cook, color, country, cover, cross, cry, cute, call, cake, calm.","cat, car, can, come, cold, cook, color, country, cover, cross, cry, cute, call, cake, calm.",yes,15.0,1.0
