"ID","annotation_id","annotator","created_at","id","lead_time","orig_ID","sent_label","sentence","sentence_id","span_labels","updated_at"
"2f8b14731b95185f_8",74,"1","2026-08-03T14:37:39.499462Z",75,17.343,"2f8b14731b95185f","EP","The cashier rang up my items, and I paid, then took my bag and left, feeling satisfied with my small but necessary errand.",8,"[{""start"":30,""end"":41,""text"":""and I paid,"",""labels"":[""EP""]},{""start"":42,""end"":68,""text"":""then took my bag and left,"",""labels"":[""EP""]},{""start"":70,""end"":122,""text"":""eeling satisfied with my small but necessary errand."",""labels"":[""EP""]}]","2026-08-03T14:37:39.499479Z"
"b6202e57fd03731b_1",75,"1","2026-08-03T14:37:47.545907Z",76,7.723,"b6202e57fd03731b","EP","I was walking through the aisles of a busy supermarket, the hum of conversation and the occasional clatter of shopping carts filling the air.",1,"[{""start"":124,""end"":141,""text"":"" filling the air."",""labels"":[""EP""]}]","2026-08-03T14:37:47.545925Z"
"b6202e57fd03731b_2",76,"1","2026-08-03T14:37:53.617165Z",77,5.748,"b6202e57fd03731b","EP","I was looking for fresh fruit, so I headed to the produce section, where the scent of ripe apples and citrus lingered.",2,"[{""start"":34,""end"":44,""text"":""I headed t"",""labels"":[""EP""]},{""start"":99,""end"":118,""text"":""nd citrus lingered."",""labels"":[""EP""]}]","2026-08-03T14:37:53.617186Z"
"b6202e57fd03731b_3",77,"1","2026-08-03T14:37:57.096390Z",78,3.127,"b6202e57fd03731b","EP","I picked up a small basket and grabbed a few bananas, a bag of grapes, and a watermelon.",3,"","2026-08-03T14:37:57.096408Z"
"b6202e57fd03731b_4",78,"1","2026-08-03T14:38:10.820821Z",79,13.404,"b6202e57fd03731b","EP","As I moved through the store, I noticed a family selecting groceries, a man checking the expiration dates on cereal boxes, and a cashier scanning items at the register.",4,"[{""start"":0,""end"":30,""text"":""As I moved through the store, "",""labels"":[""EP""]},{""start"":70,""end"":121,""text"":""a man checking the expiration dates on cereal boxes"",""labels"":[""EP""]},{""start"":127,""end"":168,""text"":""a cashier scanning items at the register."",""labels"":[""EP""]}]","2026-08-03T14:38:10.820839Z"
"b6202e57fd03731b_5",79,"1","2026-08-03T14:38:18.677375Z",80,7.531,"b6202e57fd03731b","EP","I grabbed a carton of milk and a loaf of bread before heading to the checkout.",5,"[{""start"":47,""end"":78,""text"":""before heading to the checkout."",""labels"":[""EP""]}]","2026-08-03T14:38:18.677392Z"
"b6202e57fd03731b_6",80,"1","2026-08-03T14:38:35.397415Z",81,16.392,"b6202e57fd03731b","NONEP","The line was short, and I paid with my credit card, then grabbed my bag and left, the weight of my purchases a reminder of the simple, everyday task of shopping.",6,"[{""start"":24,""end"":51,""text"":""I paid with my credit card,"",""labels"":[""EP""]},{""start"":57,""end"":71,""text"":""grabbed my bag"",""labels"":[""EP""]},{""start"":75,""end"":81,""text"":"" left,"",""labels"":[""EP""]},{""start"":82,""end"":161,""text"":""the weight of my purchases a reminder of the simple, everyday task of shopping."",""labels"":[""EP""]}]","2026-08-03T14:38:35.397432Z"
"7e7192db1866ac7a_1",81,"1","2026-08-03T14:38:44.244348Z",82,8.521,"7e7192db1866ac7a","EP","I was browsing the grocery store on a quiet Saturday morning, the hum of the fluorescent lights blending with the occasional clink of cans.",1,"[{""start"":104,""end"":139,""text"":"" with the occasional clink of cans."",""labels"":[""EP""]}]","2026-08-03T14:38:44.244366Z"
"7e7192db1866ac7a_2",82,"1","2026-08-03T14:38:50.929257Z",83,6.31,"7e7192db1866ac7a","EP","I moved through the aisles, grabbing a carton of milk, a loaf of bread, and a bag of apples.",2,"[{""start"":28,""end"":53,""text"":""grabbing a carton of milk"",""labels"":[""EP""]}]","2026-08-03T14:38:50.929277Z"
"7e7192db1866ac7a_3",83,"1","2026-08-03T14:38:57.881273Z",84,6.621,"7e7192db1866ac7a","EP","The scent of fresh produce lingered in the air, mixed with the faint smell of cleaning products.",3,"[{""start"":48,""end"":96,""text"":""mixed with the faint smell of cleaning products."",""labels"":[""EP""]}]","2026-08-03T14:38:57.881290Z"
"7e7192db1866ac7a_4",84,"1","2026-08-03T14:39:18.472572Z",85,20.281,"7e7192db1866ac7a","EP","I paused at the cereal aisle, running my fingers over the boxes, trying to decide on a brand.",4,"[{""start"":31,""end"":61,""text"":""unning my fingers over the box"",""labels"":[""EP""]},{""start"":65,""end"":93,""text"":""trying to decide on a brand."",""labels"":[""EP""]}]","2026-08-03T14:39:18.472590Z"
"7e7192db1866ac7a_5",85,"1","2026-08-03T14:39:23.120411Z",86,4.301,"7e7192db1866ac7a","EP","A family with young children passed me, their laughter echoing through the store.",5,"[{""start"":40,""end"":81,""text"":""their laughter echoing through the store."",""labels"":[""EP""]}]","2026-08-03T14:39:23.120428Z"
"7e7192db1866ac7a_6",86,"1","2026-08-03T14:39:28.911299Z",87,5.444,"7e7192db1866ac7a","EP","I grabbed a few items and headed to the checkout, where the cashier greeted me with a smile.",6,"[{""start"":50,""end"":92,""text"":""where the cashier greeted me with a smile."",""labels"":[""EP""]}]","2026-08-03T14:39:28.911318Z"
"7e7192db1866ac7a_7",87,"1","2026-08-03T14:39:51.531965Z",88,22.229,"7e7192db1866ac7a","EP","I paid, took my bag, and stepped outside into the crisp morning air, ready to head home.",7,"[{""start"":69,""end"":88,""text"":""ready to head home."",""labels"":[""NONEP""]}]","2026-08-03T14:39:51.531985Z"
"3a613a938d62c032_1",88,"1","2026-08-03T14:40:00.935694Z",89,9.054,"3a613a938d62c032","EP","I was walking down the aisle of the supermarket, pushing my cart slowly as I scanned the shelves for cereal.",1,"[{""start"":49,""end"":64,""text"":""pushing my cart"",""labels"":[""EP""]},{""start"":72,""end"":108,""text"":""as I scanned the shelves for cereal."",""labels"":[""EP""]}]","2026-08-03T14:40:00.935714Z"
"3a613a938d62c032_2",89,"1","2026-08-03T14:40:05.888342Z",90,4.631,"3a613a938d62c032","EP","The fluorescent lights buzzed softly overhead, casting a bright white glow on the neatly arranged products.",2,"[{""start"":47,""end"":107,""text"":""casting a bright white glow on the neatly arranged products."",""labels"":[""EP""]}]","2026-08-03T14:40:05.888360Z"
"3a613a938d62c032_3",90,"1","2026-08-03T14:40:11.801416Z",91,5.574,"3a613a938d62c032","EP","The scent of fresh produce and baked goods wafted through the air, mingling with the faint hum of conversation from nearby shoppers.",3,"[{""start"":67,""end"":132,""text"":""mingling with the faint hum of conversation from nearby shoppers."",""labels"":[""EP""]}]","2026-08-03T14:40:11.801433Z"
"3a613a938d62c032_4",91,"1","2026-08-03T14:40:16.825399Z",92,4.718,"3a613a938d62c032","EP","I grabbed a box of oats and moved to the dairy section, where the coolness of the refrigerated cases contrasted with the warmth of the store.",4,"[{""start"":87,""end"":141,""text"":""gerated cases contrasted with the warmth of the store."",""labels"":[""EP""]}]","2026-08-03T14:40:16.825418Z"
"3a613a938d62c032_5",92,"1","2026-08-03T14:40:21.500589Z",93,4.301,"3a613a938d62c032","EP","I picked up a carton of milk and a block of cheese, then headed to the checkout counter, where the cashier greeted me with a smile.",5,"[{""start"":89,""end"":131,""text"":""where the cashier greeted me with a smile."",""labels"":[""EP""]}]","2026-08-03T14:40:21.500607Z"
"3a613a938d62c032_6",93,"1","2026-08-03T14:40:31.242694Z",94,9.429,"3a613a938d62c032","EP","As I waited in line, I glanced at the calendar on the wall, realizing I had missed my weekly grocery day.",6,"[{""start"":0,""end"":21,""text"":""As I waited in line, "",""labels"":[""EP""]},{""start"":60,""end"":69,""text"":""realizing"",""labels"":[""EP""]},{""start"":70,""end"":104,""text"":""I had missed my weekly grocery day"",""labels"":[""EP""]}]","2026-08-03T14:40:31.242712Z"
"3a613a938d62c032_7",94,"1","2026-08-03T14:40:35.848327Z",95,4.314,"3a613a938d62c032","EP","I made a mental note to plan better next time.",7,"","2026-08-03T14:40:35.848344Z"
"33b6ed4acd3a4957_1",95,"1","2026-08-03T14:41:02.033172Z",96,10.443,"33b6ed4acd3a4957","EP","I was walking through the aisles of a busy supermarket, the hum of conversation and the clinking of shopping carts around me.",1,"[{""start"":56,""end"":122,""text"":""the hum of conversation and the clinking of shopping carts around "",""labels"":[""NONEP""]}]","2026-08-03T14:41:02.033204Z"
"33b6ed4acd3a4957_2",96,"1","2026-08-03T14:41:09.384694Z",97,7.033,"33b6ed4acd3a4957","EP","I grabbed my cart and headed to the produce section, where the bright colors of fruits and vegetables caught my eye.",2,"[{""start"":53,""end"":116,""text"":""where the bright colors of fruits and vegetables caught my eye."",""labels"":[""EP""]}]","2026-08-03T14:41:09.384712Z"
"33b6ed4acd3a4957_3",97,"1","2026-08-03T14:41:16.374902Z",98,6.655,"33b6ed4acd3a4957","EP","I picked up a few apples and a bundle of bananas, then moved to the dairy case, where I grabbed a carton of milk.",3,"[{""start"":85,""end"":113,""text"":"" I grabbed a carton of milk."",""labels"":[""EP""]}]","2026-08-03T14:41:16.374921Z"
"33b6ed4acd3a4957_4",98,"1","2026-08-03T14:41:27.704115Z",99,11.018,"33b6ed4acd3a4957","EP","I stopped at the cereal aisle, scanning the shelves for something I hadn’t had in a while.",4,"[{""start"":32,""end"":90,""text"":""canning the shelves for something I hadn’t had in a while."",""labels"":[""EP""]},{""start"":56,""end"":90,""text"":""something I hadn’t had in a while."",""labels"":[""NONEP""]}]","2026-08-03T14:41:27.704134Z"
"33b6ed4acd3a4957_5",99,"1","2026-08-03T14:41:33.546028Z",100,5.491,"33b6ed4acd3a4957","EP","As I reached for a box, I noticed a coupon on the shelf and grabbed it too.",5,"","2026-08-03T14:41:33.546047Z"
"33b6ed4acd3a4957_6",100,"1","2026-08-03T14:41:41.152935Z",101,7.271,"33b6ed4acd3a4957","EP","I filled my cart with essentials, then moved to the checkout counter, where a cashier was already waiting.",6,"[{""start"":34,""end"":68,""text"":""then moved to the checkout counter"",""labels"":[""EP""]},{""start"":70,""end"":106,""text"":""where a cashier was already waiting."",""labels"":[""EP""]}]","2026-08-03T14:41:41.152953Z"
"33b6ed4acd3a4957_7",101,"1","2026-08-03T14:41:46.986951Z",102,5.477,"33b6ed4acd3a4957","EP","I handed over my items and waited patiently while the register scanned them.",7,"[{""start"":44,""end"":76,""text"":""while the register scanned them."",""labels"":[""EP""]}]","2026-08-03T14:41:46.986983Z"
"33b6ed4acd3a4957_8",102,"1","2026-08-03T14:41:54.764823Z",103,7.412,"33b6ed4acd3a4957","EP","I paid and left, feeling satisfied with my simple grocery run.",8,"[{""start"":18,""end"":62,""text"":""eeling satisfied with my simple grocery run."",""labels"":[""EP""]}]","2026-08-03T14:41:54.764843Z"
"2402d38675f31b58_1",103,"1","2026-08-03T14:42:02.297516Z",104,7.23,"2402d38675f31b58","EP","I was walking through the aisles of a busy supermarket, the hum of conversation and the occasional clatter of shopping carts filling the air.",1,"[{""start"":0,""end"":141,""text"":""I was walking through the aisles of a busy supermarket, the hum of conversation and the occasional clatter of shopping carts filling the air."",""labels"":[""EP""]}]","2026-08-03T14:42:02.297534Z"
"2402d38675f31b58_2",104,"1","2026-08-03T14:42:09.562109Z",105,6.961,"2402d38675f31b58","NONEP","I was on a routine grocery run, picking up a few essentials like milk, bread, and eggs.",2,"[{""start"":30,""end"":87,""text"":"", picking up a few essentials like milk, bread, and eggs."",""labels"":[""EP""]}]","2026-08-03T14:42:09.562127Z"
"2402d38675f31b58_3",105,"1","2026-08-03T14:42:20.151946Z",106,10.261,"2402d38675f31b58","EP","The fluorescent lights above cast a bright, even glow over the neatly arranged shelves.",3,"","2026-08-03T14:42:20.151964Z"
"2402d38675f31b58_4",106,"1","2026-08-03T14:42:29.368797Z",107,8.906,"2402d38675f31b58","EP","I paused at the produce section, running my fingers over a bunch of bananas, checking for ripeness.",4,"[{""start"":32,""end"":69,""text"":"" running my fingers over a bunch of b"",""labels"":[""EP""]},{""start"":77,""end"":99,""text"":""checking for ripeness."",""labels"":[""EP""]}]","2026-08-03T14:42:29.368816Z"
"2402d38675f31b58_5",107,"1","2026-08-03T14:42:34.297373Z",108,4.606,"2402d38675f31b58","EP","I grabbed a carton of yogurt and moved to the dairy aisle, where I grabbed a bag of milk.",5,"[{""start"":58,""end"":89,""text"":"" where I grabbed a bag of milk."",""labels"":[""EP""]}]","2026-08-03T14:42:34.297391Z"
"2402d38675f31b58_6",108,"1","2026-08-03T14:42:41.699524Z",109,7.1,"2402d38675f31b58","EP","As I approached the checkout, I noticed a line forming, so I stepped back to wait.",6,"[{""start"":0,""end"":23,""text"":""As I approached the che"",""labels"":[""EP""]},{""start"":56,""end"":82,""text"":""so I stepped back to wait."",""labels"":[""EP""]}]","2026-08-03T14:42:41.699542Z"
"2402d38675f31b58_7",109,"1","2026-08-03T14:42:49.119228Z",110,7.098,"2402d38675f31b58","EP","The cashier was scanning items, and the beeping of the register was a familiar sound.",7,"[{""start"":48,""end"":85,""text"":""of the register was a familiar sound."",""labels"":[""NONEP""]}]","2026-08-03T14:42:49.119249Z"
"2402d38675f31b58_8",110,"1","2026-08-03T14:42:56.460644Z",111,7.01,"2402d38675f31b58","EP","I took a deep breath, savoring the routine of the moment.",8,"[{""start"":0,""end"":57,""text"":""I took a deep breath, savoring the routine of the moment."",""labels"":[""EP""]}]","2026-08-03T14:42:56.460663Z"
"4e9b935bb5fe467e_1",111,"1","2026-08-03T14:43:01.834492Z",112,5.075,"4e9b935bb5fe467e","EP","I was walking through the aisle of the supermarket, pushing a shopping cart with a basket of groceries.",1,"[{""start"":53,""end"":90,""text"":""ushing a shopping cart with a basket "",""labels"":[""EP""]}]","2026-08-03T14:43:01.834510Z"
"4e9b935bb5fe467e_2",112,"1","2026-08-03T14:43:13.416413Z",113,11.269,"4e9b935bb5fe467e","EP","The fluorescent lights hummed softly above, casting a bright white glow on the neatly arranged shelves.",2,"[{""start"":44,""end"":93,""text"":""casting a bright white glow on the neatly arrange"",""labels"":[""EP""]}]","2026-08-03T14:43:13.416432Z"
"4e9b935bb5fe467e_3",113,"1","2026-08-03T14:43:29.519933Z",114,15.79,"4e9b935bb5fe467e","EP","I passed rows of canned goods, fresh produce, and household cleaners, stopping occasionally to check the prices on the labels.",3,"[{""start"":70,""end"":126,""text"":""stopping occasionally to check the prices on the labels."",""labels"":[""EP""]}]","2026-08-03T14:43:29.519954Z"
"4e9b935bb5fe467e_4",114,"1","2026-08-03T14:43:38.274081Z",115,8.442,"4e9b935bb5fe467e","EP","The scent of fresh bread wafted from the bakery section, mingling with the faint smell of cleaning products.",4,"[{""start"":57,""end"":108,""text"":""mingling with the faint smell of cleaning products.\\n"",""labels"":[""EP""]}]","2026-08-03T14:43:38.274099Z"
"4e9b935bb5fe467e_5",115,"1","2026-08-03T14:43:49.000230Z",116,10.415,"4e9b935bb5fe467e","EP","I grabbed a bag of apples and a box of cereal, then moved to the dairy section, where the cool air felt refreshing.",5,"[{""start"":47,""end"":77,""text"":""then moved to the dairy sectio"",""labels"":[""EP""]},{""start"":81,""end"":114,""text"":""here the cool air felt refreshing"",""labels"":[""EP""]}]","2026-08-03T14:43:49.000248Z"
"4e9b935bb5fe467e_6",116,"1","2026-08-03T14:43:53.347953Z",117,3.979,"4e9b935bb5fe467e","EP","I picked up a carton of milk and a block of cheese, placing them in the cart.",6,"[{""start"":53,""end"":70,""text"":""lacing them in th"",""labels"":[""EP""]}]","2026-08-03T14:43:53.347971Z"
"4e9b935bb5fe467e_7",117,"1","2026-08-03T14:44:11.910677Z",118,18.26,"4e9b935bb5fe467e","EP","As I walked toward the checkout, I noticed a display of seasonal snacks and paused to consider buying a bag of chips, but decided against it.",7,"[{""start"":0,""end"":25,""text"":""As I walked toward the ch"",""labels"":[""EP""]},{""start"":84,""end"":94,""text"":""o consider"",""labels"":[""EP""]},{""start"":94,""end"":111,""text"":"" buying a bag of "",""labels"":[""EP""]},{""start"":119,""end"":135,""text"":""ut decided again"",""labels"":[""EP""]}]","2026-08-03T14:44:11.910695Z"
"4e9b935bb5fe467e_8",118,"1","2026-08-03T14:44:17.333459Z",119,5.035,"4e9b935bb5fe467e","EP","The hum of conversation and the occasional beeping of the self-checkout machines created a familiar, everyday rhythm.",8,"","2026-08-03T14:44:17.333478Z"
"e2061e1c6bb62a4f_1",119,"1","2026-08-03T14:44:24.314670Z",120,6.693,"e2061e1c6bb62a4f","NONEP","I was in the grocery store, walking down the aisle with a list in my hand.",1,"[{""start"":26,""end"":74,""text"":"", walking down the aisle with a list in my hand."",""labels"":[""EP""]}]","2026-08-03T14:44:24.314689Z"
"e2061e1c6bb62a4f_2",120,"1","2026-08-03T14:44:34.288036Z",121,9.668,"e2061e1c6bb62a4f","EP","The fluorescent lights buzzed softly above, casting a bright white glow over the shelves.",2,"[{""start"":45,""end"":89,""text"":""asting a bright white glow over the shelves."",""labels"":[""EP""]}]","2026-08-03T14:44:34.288056Z"
"e2061e1c6bb62a4f_3",121,"1","2026-08-03T14:44:37.808253Z",122,3.215,"e2061e1c6bb62a4f","EP","I passed rows of canned goods, fresh produce, and household cleaners.",3,"","2026-08-03T14:44:37.808270Z"
"e2061e1c6bb62a4f_4",122,"1","2026-08-03T14:44:41.063445Z",123,2.965,"e2061e1c6bb62a4f","EP","The smell of oranges and freshly baked bread wafted from the bakery section.",4,"","2026-08-03T14:44:41.063462Z"
"e2061e1c6bb62a4f_5",123,"1","2026-08-03T14:44:43.384213Z",124,2.015,"e2061e1c6bb62a4f","EP","I stopped at the dairy case, grabbed a carton of milk, and placed it in my basket.",5,"","2026-08-03T14:44:43.384232Z"
"e2061e1c6bb62a4f_6",124,"1","2026-08-03T14:44:49.284281Z",125,5.58,"e2061e1c6bb62a4f","EP","I then moved to the snack aisle, where I picked up a bag of chips and a pack of cookies.",6,"[{""start"":34,""end"":71,""text"":""here I picked up a bag of chips and a"",""labels"":[""EP""]}]","2026-08-03T14:44:49.284303Z"
"e2061e1c6bb62a4f_7",125,"1","2026-08-03T14:44:59.177289Z",126,9.577,"e2061e1c6bb62a4f","EP","As I walked toward the checkout, I noticed a display of seasonal fruits, and I grabbed a few apples for later.",7,"[{""start"":0,""end"":20,""text"":""As I walked toward t"",""labels"":[""EP""]},{""start"":73,""end"":110,""text"":""and I grabbed a few apples for later."",""labels"":[""EP""]}]","2026-08-03T14:44:59.177307Z"
"e2061e1c6bb62a4f_8",277,"1","2026-08-03T16:59:53.349059Z",127,16.166,"e2061e1c6bb62a4f","NONEP","The store was quiet, with only the occasional sound of a cart wheeling down an aisle.",8,"[{""start"":21,""end"":85,""text"":""with only the occasional sound of a cart wheeling down an aisle.\\n"",""labels"":[""EP""]}]","2026-08-03T16:59:53.349077Z"
"e2061e1c6bb62a4f_9",278,"1","2026-08-03T17:00:07.656110Z",128,13.986,"e2061e1c6bb62a4f","EP","I reached the register, paid for my items, and left with my groceries, feeling satisfied with my short trip.",9,"[{""start"":71,""end"":108,""text"":""feeling satisfied with my short trip."",""labels"":[""EP""]},{""start"":24,""end"":41,""text"":""paid for my items"",""labels"":[""EP""]},{""start"":48,""end"":108,""text"":""eft with my groceries, feeling satisfied with my short trip."",""labels"":[""EP""]}]","2026-08-03T17:00:07.656129Z"
"ceda1b388b06e8df_1",279,"1","2026-08-03T17:00:13.539900Z",129,5.561,"ceda1b388b06e8df","EP","I was walking through the supermarket, pushing my shopping cart slowly down the aisle.",1,"[{""start"":39,""end"":83,""text"":""pushing my shopping cart slowly down the ais"",""labels"":[""EP""]}]","2026-08-03T17:00:13.539918Z"
"ceda1b388b06e8df_2",280,"1","2026-08-03T17:00:17.789955Z",130,3.944,"ceda1b388b06e8df","EP","The fluorescent lights buzzed softly, and the smell of fresh produce and baked goods filled the air.",2,"[{""start"":75,""end"":100,""text"":""ked goods filled the air."",""labels"":[""EP""]}]","2026-08-03T17:00:17.789974Z"
"ceda1b388b06e8df_3",281,"1","2026-08-03T17:00:25.215872Z",131,7.117,"ceda1b388b06e8df","EP","I stopped at the dairy section, grabbed a carton of milk, and placed it in the cart.",3,"[{""start"":32,""end"":50,""text"":""grabbed a carton o"",""labels"":[""EP""]},{""start"":60,""end"":84,""text"":""d placed it in the cart."",""labels"":[""EP""]}]","2026-08-03T17:00:25.215891Z"
"ceda1b388b06e8df_4",282,"1","2026-08-03T17:00:30.080411Z",132,4.538,"ceda1b388b06e8df","EP","Then I moved to the cereal aisle, scanning the shelves for my favorite brand.",4,"[{""start"":34,""end"":68,""text"":""scanning the shelves for my favori"",""labels"":[""EP""]}]","2026-08-03T17:00:30.080430Z"
"ceda1b388b06e8df_5",283,"1","2026-08-03T17:00:35.779854Z",133,5.399,"ceda1b388b06e8df","EP","I picked up a box and checked the expiration date before putting it in the cart.",5,"[{""start"":57,""end"":75,""text"":""putting it in the "",""labels"":[""EP""]}]","2026-08-03T17:00:35.779872Z"
"ceda1b388b06e8df_6",284,"1","2026-08-03T17:00:53.095192Z",134,17.005,"ceda1b388b06e8df","EP","As I passed the bread counter, I noticed a display of artisanal loaves and paused to consider buying a baguette.",6,"[{""start"":0,""end"":24,""text"":""As I passed the bread co"",""labels"":[""EP""]},{""start"":83,""end"":102,""text"":""o consider buying a"",""labels"":[""EP""]},{""start"":92,""end"":107,""text"":""r buying a bagu"",""labels"":[""EP""]}]","2026-08-03T17:00:53.095238Z"
"ceda1b388b06e8df_7",285,"1","2026-08-03T17:01:02.133646Z",135,8.713,"ceda1b388b06e8df","EP","I continued to the checkout, making sure my items were all in one place.",7,"[{""start"":29,""end"":72,""text"":""making sure my items were all in one place."",""labels"":[""EP""]},{""start"":50,""end"":72,""text"":""were all in one place."",""labels"":[""NONEP""]}]","2026-08-03T17:01:02.133665Z"
"ceda1b388b06e8df_8",286,"1","2026-08-03T17:01:11.932115Z",136,9.446,"ceda1b388b06e8df","EP","The sound of the cash register and the chatter of other shoppers created a familiar, everyday rhythm.",8,"","2026-08-03T17:01:11.932133Z"
"7760fd4191048819_1",287,"1","2026-08-03T17:01:17.835973Z",137,5.588,"7760fd4191048819","EP","I was walking through the supermarket, pushing a shopping cart with a basket of groceries.",1,"[{""start"":39,""end"":90,""text"":""pushing a shopping cart with a basket of groceries."",""labels"":[""EP""]}]","2026-08-03T17:01:17.836020Z"
"7760fd4191048819_2",288,"1","2026-08-03T17:01:23.078078Z",138,4.939,"7760fd4191048819","EP","The fluorescent lights buzzed softly overhead, and the scent of fresh produce and baked goods filled the air.",2,"[{""start"":87,""end"":109,""text"":"" goods filled the air."",""labels"":[""EP""]}]","2026-08-03T17:01:23.078097Z"
"7760fd4191048819_3",289,"1","2026-08-03T17:01:27.797392Z",139,4.414,"7760fd4191048819","EP","I stopped at the cereal aisle, scanning the shelves for a new brand.",3,"[{""start"":31,""end"":68,""text"":""scanning the shelves for a new brand."",""labels"":[""EP""]}]","2026-08-03T17:01:27.797410Z"
"7760fd4191048819_4",290,"1","2026-08-03T17:01:34.019958Z",140,5.912,"7760fd4191048819","NONEP","A mother and her toddler were nearby, the child pointing at a colorful box of fruit snacks.",4,"[{""start"":37,""end"":85,""text"":"" the child pointing at a colorful box of fruit s"",""labels"":[""EP""]}]","2026-08-03T17:01:34.019976Z"
"7760fd4191048819_5",291,"1","2026-08-03T17:01:38.765606Z",141,4.443,"7760fd4191048819","EP","I grabbed a bag of oats and moved to the dairy section, where the cool air smelled of milk and cheese.",5,"[{""start"":57,""end"":97,""text"":""here the cool air smelled of milk and ch"",""labels"":[""EP""]}]","2026-08-03T17:01:38.765623Z"
"7760fd4191048819_6",292,"1","2026-08-03T17:01:41.195942Z",142,2.126,"7760fd4191048819","EP","I picked up a carton of yogurt and a block of cheddar.",6,"","2026-08-03T17:01:41.195961Z"
"7760fd4191048819_7",293,"1","2026-08-03T17:01:58.036280Z",143,16.539,"7760fd4191048819","EP","As I passed the checkout, I noticed a display of seasonal apples, their skins slightly bruised but still ripe.",7,"[{""start"":0,""end"":21,""text"":""As I passed the check"",""labels"":[""EP""]},{""start"":67,""end"":94,""text"":""heir skins slightly bruised"",""labels"":[""EP""]},{""start"":99,""end"":110,""text"":""still ripe."",""labels"":[""EP""]}]","2026-08-03T17:01:58.036298Z"
"7760fd4191048819_8",294,"1","2026-08-03T17:02:02.461061Z",144,4.094,"7760fd4191048819","EP","I added them to my cart and continued to the register, where a cashier greeted me with a smile.",8,"[{""start"":63,""end"":91,""text"":""cashier greeted me with a sm"",""labels"":[""EP""]}]","2026-08-03T17:02:02.461080Z"
"7760fd4191048819_9",295,"1","2026-08-03T17:02:14.409705Z",145,11.623,"7760fd4191048819","NONEP","The line was short, and I was soon on my way home, the bag of groceries heavy but satisfying.",9,"[{""start"":23,""end"":46,""text"":"" I was soon on my way h"",""labels"":[""NONEP""]},{""start"":55,""end"":73,""text"":""bag of groceries h"",""labels"":[""NONEP""]}]","2026-08-03T17:02:14.409723Z"
"8f514f0f8c354e9d_1",296,"1","2026-08-03T17:02:20.683599Z",146,5.952,"8f514f0f8c354e9d","EP","I was walking through the aisles of a busy supermarket, the hum of conversation and the clinking of shopping carts filling the air.",1,"[{""start"":92,""end"":131,""text"":""king of shopping carts filling the air."",""labels"":[""EP""]}]","2026-08-03T17:02:20.683616Z"
"8f514f0f8c354e9d_2",297,"1","2026-08-03T17:02:31.269130Z",147,10.277,"8f514f0f8c354e9d","EP","I was looking for cereal, so I headed to the grocery section, where shelves were lined with boxes of different brands and flavors.",2,"[{""start"":30,""end"":50,""text"":"" headed to the groce"",""labels"":[""EP""]},{""start"":73,""end"":115,""text"":""es were lined with boxes of different bran"",""labels"":[""NONEP""]}]","2026-08-03T17:02:31.269170Z"
"8f514f0f8c354e9d_3",298,"1","2026-08-03T17:02:39.468796Z",148,7.875,"8f514f0f8c354e9d","EP","I grabbed a box of oatmeal and put it in my cart, then moved on to the dairy section, where I picked up a carton of milk.",3,"[{""start"":52,""end"":83,""text"":""en moved on to the dairy sectio"",""labels"":[""EP""]},{""start"":90,""end"":114,""text"":""e I picked up a carton o"",""labels"":[""EP""]}]","2026-08-03T17:02:39.468815Z"
"8f514f0f8c354e9d_4",299,"1","2026-08-03T17:02:56.455824Z",149,16.653,"8f514f0f8c354e9d","EP","As I walked, I noticed a family with young children browsing the snack aisle, and a man in a hurry pushing a cart with a bag of groceries.",4,"[{""start"":0,""end"":11,""text"":""As I walked"",""labels"":[""EP""]},{""start"":53,""end"":68,""text"":""rowsing the sna"",""labels"":[""EP""]},{""start"":98,""end"":126,""text"":"" pushing a cart with a bag o"",""labels"":[""EP""]}]","2026-08-03T17:02:56.455845Z"
"8f514f0f8c354e9d_5",300,"1","2026-08-03T17:03:01.093124Z",150,4.198,"8f514f0f8c354e9d","EP","I reached the checkout counter, where a cashier was scanning items.",5,"[{""start"":40,""end"":62,""text"":""cashier was scanning i"",""labels"":[""EP""]}]","2026-08-03T17:03:01.093142Z"
"8f514f0f8c354e9d_6",301,"1","2026-08-03T17:03:13.358720Z",151,11.906,"8f514f0f8c354e9d","EP","I handed over my items, paid, and left with my purchases, feeling satisfied with my quick trip.",6,"[{""start"":33,""end"":51,""text"":"" left with my purc"",""labels"":[""EP""]},{""start"":62,""end"":85,""text"":""ing satisfied with my q"",""labels"":[""EP""]}]","2026-08-03T17:03:13.358738Z"
"9b6ea635365e6197_1",302,"1","2026-08-03T17:03:18.323072Z",152,4.649,"9b6ea635365e6197","EP","I was walking through the aisles of a busy supermarket, the hum of conversation and the clinking of shopping carts filling the air.",1,"[{""start"":99,""end"":131,""text"":"" shopping carts filling the air."",""labels"":[""EP""]}]","2026-08-03T17:03:18.323091Z"
"9b6ea635365e6197_2",303,"1","2026-08-03T17:03:24.665118Z",153,6.028,"9b6ea635365e6197","EP","I was looking for a specific brand of cereal, so I made my way to the grocery section, scanning the shelves for the familiar packaging.",2,"[{""start"":49,""end"":83,""text"":""I made my way to the grocery secti"",""labels"":[""EP""]},{""start"":87,""end"":120,""text"":""scanning the shelves for the fami"",""labels"":[""EP""]}]","2026-08-03T17:03:24.665136Z"
