ID,bot,bot_clean,Correct,total_num,correctness_ratio
e5807248bb187728,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant",yes,15.0,1.0
fecca9fe280b3d0e,"cat,dog,bird,fish,snake,elephant,lion,tiger,zebra,monkey,deer,duck,rabbit,bear,fox","cat,dog,bird,fish,snake,elephant,lion,tiger,zebra,monkey,deer,duck,rabbit,bear,fox",yes,15.0,1.0
66af74e04cd420e3,"dog,cat,bird,fish,rabbit,mouse,horse,donkey,zebra,elephant,lion,tiger,bear,shark,cow","dog,cat,bird,fish,rabbit,mouse,horse,donkey,zebra,elephant,lion,tiger,bear,shark,cow",yes,15.0,1.0
da01fcab124f6d4c,"dog,cat,bird,fish,rabbit,squirrel,duck,deer,mouse,snake,spider,monkey,tiger,lion,elephant","dog,cat,bird,fish,rabbit,squirrel,duck,deer,mouse,snake,spider,monkey,tiger,lion,elephant",yes,15.0,1.0
33517136da0a38ec,"cat, dog, bird, fish, cow, horse, sheep, goat, pig, deer, elephant, tiger, lion, bear, wolf","cat, dog, bird, fish, cow, horse, sheep, goat, pig, deer, elephant, tiger, lion, bear, wolf",yes,15.0,1.0
6b61cff8ae1c1623,"cat,dog,bird,fish,snake,elephant,hippo,tiger,lion,zebra,monkey,deer,duck,rabbit,bear","cat,dog,bird,fish,snake,elephant,hippo,tiger,lion,zebra,monkey,deer,duck,rabbit,bear",yes,15.0,1.0
49f1bc3262db7cb2,"cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,monkey,deer,fox","cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,giraffe,monkey,deer,fox",yes,14.0,0.9333333333333333
0bb21389412211c9,"dog,cat,bird,fish,rabbit,mouse,horse,donkey,cow,pig,sheep,giraffe,zebra,lion,tiger","dog,cat,bird,fish,rabbit,mouse,horse,donkey,cow,pig,sheep,giraffe,zebra,lion,tiger",yes,15.0,1.0
c0ec6cf07923d1a4,"cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,deer,duck,owl,bear","cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,zebra,hippopotamus,deer,duck,owl,bear",yes,15.0,1.0
a441bf6e4aac2320,"dog,cat,bird,fish,rabbit,mouse,snake,lion,tiger,zebra,horse,donkey,sheep,cow,pig,i don’t know","dog,cat,bird,fish,rabbit,mouse,snake,lion,tiger,zebra,horse,donkey,sheep,cow,pig",edit,15.0,1.0
3c3c590f82700da4,"cat,dog,bird,fish,rabbit,rat,mouse,snake,lion,tiger,bear,monkey,elephant,zebra,cow","cat,dog,bird,fish,rabbit,rat,mouse,snake,lion,tiger,bear,monkey,elephant,zebra,cow",yes,15.0,1.0
a533a03c3bd4f1d8,"dog,cat,bird,fish,rabbit,squirrel,mouse,deer,elephant,lion,tiger,bear,cow,pig,horse","dog,cat,bird,fish,rabbit,squirrel,mouse,deer,elephant,lion,tiger,bear,cow,pig,horse",yes,15.0,1.0
79bbc29022d940f6,"cat,dog,bird,fish,snake,elephant,zebra,lion,tiger,bear,monkey,deer,rabbit,duck,owl","cat,dog,bird,fish,snake,elephant,zebra,lion,tiger,bear,monkey,deer,rabbit,duck,owl",yes,15.0,1.0
81d20cfba9a33e39,"cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,bear,zebra,hippopotamus,deer,rabbit,fox","cat,dog,bird,fish,snake,elephant,monkey,tiger,lion,bear,zebra,hippopotamus,deer,rabbit,fox",yes,15.0,1.0
63681a7355cbc27c,"elephant, lion, tiger, bear, giraffe, zebra, crocodile, kangaroo, penguin, dolphin, whale, snake, monkey, rabbit, bird","elephant, lion, tiger, bear, giraffe, zebra, crocodile, kangaroo, penguin, dolphin, whale, snake, monkey, rabbit, bird",yes,15.0,1.0
7264fcf8b370e3a7,"cat, dog, bird, fish, horse, cow, sheep, goat, pig, elephant, tiger, lion, bear, deer, snake","cat, dog, bird, fish, horse, cow, sheep, goat, pig, elephant, tiger, lion, bear, deer, snake",yes,15.0,1.0
dbf9fa58106587a7,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant",yes,15.0,1.0
19b1d7d0d27ea129,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, lion, tiger, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, lion, tiger, elephant",yes,15.0,1.0
7163f2b084889926,"cat, dog, bird, fish, horse, cow, sheep, pig, elephant, lion, tiger, bear, zebra, giraffe, monkey","cat, dog, bird, fish, horse, cow, sheep, pig, elephant, lion, tiger, bear, zebra, giraffe, monkey",yes,15.0,1.0
4b06165225acd9bb,"cat, dog, bird, fish, cow, horse, sheep, goat, pig, elephant, tiger, lion, bear, deer, snake","cat, dog, bird, fish, cow, horse, sheep, goat, pig, elephant, tiger, lion, bear, deer, snake",yes,15.0,1.0
ec363af8842ac3ec,"dog,cat,bird,fish,rabbit,raccoon,deer,monkey,lion,tiger,bear,elephant,giraffe,zebra,horse","dog,cat,bird,fish,rabbit,raccoon,deer,monkey,lion,tiger,bear,elephant,giraffe,zebra,horse",yes,15.0,1.0
3ab90a4a5b3b459b,"elephant, lion, tiger, bear, giraffe, zebra, monkey, kangaroo, dolphin, whale, shark, penguin, snake, rabbit, bird","elephant, lion, tiger, bear, giraffe, zebra, monkey, kangaroo, dolphin, whale, shark, penguin, snake, rabbit, bird",yes,15.0,1.0
ee41baa46ab7f5be,"dog, cat, bird, fish, horse, cow, sheep, pig, goat, rabbit, deer, bear, tiger, elephant, lion","dog, cat, bird, fish, horse, cow, sheep, pig, goat, rabbit, deer, bear, tiger, elephant, lion",yes,15.0,1.0
98596ace45ba1644,"cat,dog,bird,fish,rabbit,squirrel,elephant,lion,tiger,bear,bird,eagle,cow,pig,horse","cat,dog,bird,fish,rabbit,squirrel,elephant,lion,tiger,bear,bird,eagle,cow,pig,horse",yes,14.0,0.9333333333333333
df328a5e5c041cc5,"dog,cat,bird,fish,rabbit,rat,mouse,lion,tiger,bear,bull,cow,deer,snake,eagle","dog,cat,bird,fish,rabbit,rat,mouse,lion,tiger,bear,bull,cow,deer,snake,eagle",yes,15.0,1.0
187baf5ccb217050,"elephant, lion, tiger, bear, deer, zebra, giraffe, monkey, kangaroo, dolphin, whale, snake, bird, rabbit, horse","elephant, lion, tiger, bear, deer, zebra, giraffe, monkey, kangaroo, dolphin, whale, snake, bird, rabbit, horse",yes,15.0,1.0
635315c809b0f27a,"elephant, giraffe, zebra, lion, tiger, bear, wolf, deer, monkey, elephant, snake, bird, fish, dog, cat","elephant, giraffe, zebra, lion, tiger, bear, wolf, deer, monkey, elephant, snake, bird, fish, dog, cat",yes,14.0,0.9333333333333333
bd2be24455cc817c,"dog, cat, bird, fish, horse, cow, sheep, pig, deer, bear, elephant, lion, tiger, zebra, monkey","dog, cat, bird, fish, horse, cow, sheep, pig, deer, bear, elephant, lion, tiger, zebra, monkey",yes,15.0,1.0
24f4e3beea47029f,"dog,cat,bird,fish,rabbit,squirrel,deer,eagle,lion,tiger,bear,cow,pig,horse,chicken","dog,cat,bird,fish,rabbit,squirrel,deer,eagle,lion,tiger,bear,cow,pig,horse,chicken",yes,15.0,1.0
33ed672f9d40ec98,"cat, dog, bird, fish, horse, cow, sheep, goat, pig, deer, bear, tiger, lion, elephant, zebra","cat, dog, bird, fish, horse, cow, sheep, goat, pig, deer, bear, tiger, lion, elephant, zebra",yes,15.0,1.0
fdcfe3b16152f1a1,"dog, cat, bird, fish, horse, cow, sheep, pig, goat, deer, elephant, tiger, lion, bear, snake","dog, cat, bird, fish, horse, cow, sheep, pig, goat, deer, elephant, tiger, lion, bear, snake",yes,15.0,1.0
d74734acf9f88e1f,"elephant, lion, tiger, bear, deer, zebra, giraffe, monkey, elephant, whale, dolphin, snake, bird, rabbit, cat","elephant, lion, tiger, bear, deer, zebra, giraffe, monkey, elephant, whale, dolphin, snake, bird, rabbit, cat",yes,14.0,0.9333333333333333
ba35286c22ef0e7e,"dog,cat,bird,fish,rabbit,squirrel,elephant,tiger,lion,bear,bird,monkey,deer,cow,pig,i don’t know","dog,cat,bird,fish,rabbit,squirrel,elephant,tiger,lion,bear,bird,monkey,deer,cow,pig",edit,14.0,0.9333333333333333
73151ea643d99032,"cat, dog, bird, fish, horse, cow, sheep, pig, elephant, giraffe, zebra, lion, tiger, bear, deer","cat, dog, bird, fish, horse, cow, sheep, pig, elephant, giraffe, zebra, lion, tiger, bear, deer",yes,15.0,1.0
03a66d2d2ccee309,"dog,cat,bird,fish,rabbit,rat,mouse,lion,tiger,bear,bull,elephant,giraffe,zebra,horse","dog,cat,bird,fish,rabbit,rat,mouse,lion,tiger,bear,bull,elephant,giraffe,zebra,horse",yes,15.0,1.0
5ed2b42d02952cd7,"dog,cat,bird,fish,rabbit,rat,mouse,lion,tiger,zebra,giraffe,elephant,monkey,snake,chicken","dog,cat,bird,fish,rabbit,rat,mouse,lion,tiger,zebra,giraffe,elephant,monkey,snake,chicken",yes,15.0,1.0
dbdd1a4867ca9932,"cat,dog,bird,fish,snake,monkey,elephant,tiger,lion,zebra,hippopotamus,giraffe,monkey,deer,duck","cat,dog,bird,fish,snake,monkey,elephant,tiger,lion,zebra,hippopotamus,giraffe,monkey,deer,duck",yes,14.0,0.9333333333333333
c69f8c83fd7f4cc6,"elephant, lion, tiger, bear, giraffe, zebra, monkey, dolphin, shark, whale, snake, bird, rabbit, deer, horse","elephant, lion, tiger, bear, giraffe, zebra, monkey, dolphin, shark, whale, snake, bird, rabbit, deer, horse",yes,15.0,1.0
af43910df5ffab34,i don’t know.,i don’t know.,no,0.0,0.0
d114cad7bfe72b23,"dog,cat,bird,fish,rabbit,rat,squirrel,mouse,lion,tiger,elephant,giraffe,zebra,horse,cow","dog,cat,bird,fish,rabbit,rat,squirrel,mouse,lion,tiger,elephant,giraffe,zebra,horse,cow",yes,15.0,1.0
844ecbf955462354,i don’t know.,i don’t know.,no,0.0,0.0
8de760d3fc4e4ee2,i don’t know,i don’t know,no,0.0,0.0
1a50c0d46366469c,"dog,cat,bird,fish,rabbit,raccoon,squirrel,deer,eagle,lion,tiger,bear,monkey,zebra,whale,i don’t know","dog,cat,bird,fish,rabbit,raccoon,squirrel,deer,eagle,lion,tiger,bear,monkey,zebra,whale,",edit,15.0,1.0
252b57ebaed7b109,"elephant, tiger, lion, bear, giraffe, zebra, crocodile, kangaroo, koala, dolphin, whale, penguin, snake, rabbit, deer","elephant, tiger, lion, bear, giraffe, zebra, crocodile, kangaroo, koala, dolphin, whale, penguin, snake, rabbit, deer",yes,15.0,1.0
abca566961b17630,"elephant, lion, tiger, bear, zebra, giraffe, cheetah, wolf, bear, deer, fox, rabbit, snake, bird, cat","elephant, lion, tiger, bear, zebra, giraffe, cheetah, wolf, bear, deer, fox, rabbit, snake, bird, cat",yes,14.0,0.9333333333333333
4d7499739ad68267,"lion, tiger, bear, elephant, giraffe, zebra, wolf, bear, deer, fox, rabbit, snake, bird, fish, horse","lion, tiger, bear, elephant, giraffe, zebra, wolf, bear, deer, fox, rabbit, snake, bird, fish, horse",yes,14.0,0.9333333333333333
db09fbd1984461ef,"lion, tiger, bear, elephant, zebra, giraffe, cheetah, wolf, bear, deer, snake, rabbit, frog, bird, cat, dog, horse, cow, sheep, goat, duck, fish, monkey, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear, bear","lion, tiger, bear, elephant, zebra, giraffe, cheetah, wolf, bear, deer, snake, rabbit, frog, bird, cat, dog, horse, cow, sheep, goat, duck, fish, monkey, bear,",edit,22.0,0.9166666666666666
86909dcc208525cf,"lions,tigers,bears,bunnies,rabbits,dolphins,whales,elephants,giraffes,zebra,cheetahs,monkeys,snakes,eagles,sharks","lions,tigers,bears,bunnies,rabbits,dolphins,whales,elephants,giraffes,zebra,cheetahs,monkeys,snakes,eagles,sharks",yes,15.0,1.0
3e150e344fe66ce3,"elephant, lion, tiger, bear, giraffe, zebra, crocodile, kangaroo, penguin, dolphin, whale, snake, monkey, rabbit, deer","elephant, lion, tiger, bear, giraffe, zebra, crocodile, kangaroo, penguin, dolphin, whale, snake, monkey, rabbit, deer",yes,15.0,1.0
b41710571d28bc74,"elephant, lion, tiger, bear, zebra, giraffe, crocodile, kangaroo, penguin, wolf, bear, snake, monkey, dolphin, whale","elephant, lion, tiger, bear, zebra, giraffe, crocodile, kangaroo, penguin, wolf, bear, snake, monkey, dolphin, whale",yes,14.0,0.9333333333333333
f36ac02295a3a66a,"elephant, lion, tiger, bear, zebra, giraffe, crocodile, kangaroo, dolphin, whale, penguin, snake, rabbit, deer, fox","elephant, lion, tiger, bear, zebra, giraffe, crocodile, kangaroo, dolphin, whale, penguin, snake, rabbit, deer, fox",yes,15.0,1.0
c54d421f70ba5ca5,"lion, tiger, bear, elephant, giraffe, zebra, cheetah, wolf, bear, deer, fox, raccoon, skunk, owl, snake","lion, tiger, bear, elephant, giraffe, zebra, cheetah, wolf, bear, deer, fox, raccoon, skunk, owl, snake",yes,14.0,0.9333333333333333
f2725243a6af06bc,"lion, tiger, bear, elephant, giraffe, zebra, cheetah, wolf, bear, deer, fox, raccoon, skunk, owl, snake","lion, tiger, bear, elephant, giraffe, zebra, cheetah, wolf, bear, deer, fox, raccoon, skunk, owl, snake",yes,14.0,0.9333333333333333
1546ae3424c8d381,"cow, horse, sheep, pig, chicken, duck, goat, rabbit, deer, bear, wolf, tiger, lion, elephant, zebra","cow, horse, sheep, pig, chicken, duck, goat, rabbit, deer, bear, wolf, tiger, lion, elephant, zebra",yes,15.0,1.0
0ecbe41a18307025,"lions,tigers,bears,birds,elephants,zebras,monkeys,koalas,hippos,snakes,elephants,zebras,monkeys,koalas,hippos","lions,tigers,bears,birds,elephants,zebras,monkeys,koalas,hippos,snakes,elephants,zebras,monkeys,koalas,hippos",yes,10.0,0.6666666666666666
b526db8602d047e0,"lions,tigers,bears,bunnies,rabbits,dogs,cats,foxes,wolves,elephants,giraffes,zebra,horse,cow,sheep","lions,tigers,bears,bunnies,rabbits,dogs,cats,foxes,wolves,elephants,giraffes,zebra,horse,cow,sheep",yes,15.0,1.0
fe8b444021990a84,"elephant, lion, tiger, bear, zebra, giraffe, monkey, kangaroo, snake, crocodile, dolphin, whale, penguin, wolf, bear, i don’t know.","elephant, lion, tiger, bear, zebra, giraffe, monkey, kangaroo, snake, crocodile, dolphin, whale, penguin, wolf, bear, ",edit,14.0,0.9333333333333333
0835eb078a2fa15e,"bear, deer, wolf, fox, bear, rabbit, squirrel, moose, bear, bear, bear, bear, bear, bear, bear","bear, deer, wolf, fox, bear, rabbit, squirrel, moose, bear, bear, bear, bear, bear, bear, bear",yes,7.0,0.4666666666666667
4895af4c0bf521f3,"lions,tigers,bears,bunnies,rabbits,cats,dogs,horses,cows,sheep,deer,elephants,giraffes,zebra,monkeys,i don’t know.","lions,tigers,bears,bunnies,rabbits,cats,dogs,horses,cows,sheep,deer,elephants,giraffes,zebra,monkeys,",edit,15.0,1.0
2cf1ee89fb0f8648,"lions,tigers,bears,bunnies,rabbits,elephants,giraffes,zebra,cheetahs,hummingbirds,penguins,wolves,dogs,cats,foxes","lions,tigers,bears,bunnies,rabbits,elephants,giraffes,zebra,cheetahs,hummingbirds,penguins,wolves,dogs,cats,foxes",yes,15.0,1.0
9b0e7c4a3bc187b0,"lions,tigers,bears,birds,elephants,zebras,monkeys,koalas,hippos,snakes,elephants,zebras,monkeys,koalas,hippos","lions,tigers,bears,birds,elephants,zebras,monkeys,koalas,hippos,snakes,elephants,zebras,monkeys,koalas,hippos",yes,10.0,0.6666666666666666
06d3243ea49f003d,"lions,tigers,bears,birds,elephants,monkeys,zebras,hippos,koalas,foxes,wolves,deer,snakes,elephants,zebras","lions,tigers,bears,birds,elephants,monkeys,zebras,hippos,koalas,foxes,wolves,deer,snakes,elephants,zebras",yes,13.0,0.8666666666666667
6874bddcd286e933,"elephant, giraffe, lion, tiger, bear, zebra, kangaroo, crocodile, dolphin, whale, penguin, eagle, wolf, snake, rabbit","elephant, giraffe, lion, tiger, bear, zebra, kangaroo, crocodile, dolphin, whale, penguin, eagle, wolf, snake, rabbit",yes,15.0,1.0
e923a74326b19c11,"lions,tigers,bears,bunnies,elephants,giraffes,zebras,monkeys,hippos,koalas,foxes,wolves,deer,ducks,snakes","lions,tigers,bears,bunnies,elephants,giraffes,zebras,monkeys,hippos,koalas,foxes,wolves,deer,ducks,snakes",yes,15.0,1.0
defd4cd3b12a58df,"lion, tiger, bear, elephant, giraffe, zebra, cheetah, wolf, bear, deer, snake, monkey, rabbit, bird, fish","lion, tiger, bear, elephant, giraffe, zebra, cheetah, wolf, bear, deer, snake, monkey, rabbit, bird, fish",yes,14.0,0.9333333333333333
7ce41d53535f173f,"lion,tiger,bear,bird,elephant,dolphin,shark,deer,rabbit,snake,cheetah,monkey,zebra,horse,cow,i don’t know","lion,tiger,bear,bird,elephant,dolphin,shark,deer,rabbit,snake,cheetah,monkey,zebra,horse,cow",edit,15.0,1.0
8294dbafc136dedf,"elephant, tiger, lion, bear, zebra, giraffe, wolf, bear, deer, snake, monkey, kangaroo, dolphin, whale, bird, i don’t know.","elephant, tiger, lion, bear, zebra, giraffe, wolf, bear, deer, snake, monkey, kangaroo, dolphin, whale, bird",edit,14.0,0.9333333333333333
90d80625018427ae,"elephant, tiger, lion, bear, zebra, giraffe, cheetah, wolf, bear, snake, monkey, elephant, deer, kangaroo, dolphin","elephant, tiger, lion, bear, zebra, giraffe, cheetah, wolf, bear, snake, monkey, elephant, deer, kangaroo, dolphin",yes,13.0,0.8666666666666667
da685f226197909a,"dog, cat, bird, fish, horse, cow, sheep, pig, deer, rabbit, bear, tiger, lion, elephant, zebra","dog, cat, bird, fish, horse, cow, sheep, pig, deer, rabbit, bear, tiger, lion, elephant, zebra",yes,15.0,1.0
20cc49e6f2d73b19,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant",yes,15.0,1.0
56063fb764c75ae0,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, wolf, lion, tiger","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, wolf, lion, tiger",yes,15.0,1.0
822e7bc22251b9a2,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant",yes,15.0,1.0
f7b75d241b4a0253,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, wolf, lion, tiger","dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, wolf, lion, tiger",yes,15.0,1.0
73a1a166f868eeec,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, donkey, elephant, tiger, lion, bear, deer","dog, cat, bird, fish, horse, cow, sheep, goat, pig, donkey, elephant, tiger, lion, bear, deer",yes,15.0,1.0
6ab6bdc80101c38e,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, elephant, lion, tiger","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, elephant, lion, tiger",yes,15.0,1.0
34f8ee44074f85af,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant",yes,15.0,1.0
68e36f1138ec058c,"dog,cat,bird,fish,rabbit,mouse,horse,donkey,sheep,goat,cow,pig,chicken,snake,lion","dog,cat,bird,fish,rabbit,mouse,horse,donkey,sheep,goat,cow,pig,chicken,snake,lion",yes,15.0,1.0
6d5136127f367973,"dog, cat, bird, fish, horse, cow, sheep, pig, goat, donkey, elephant, tiger, lion, bear, deer","dog, cat, bird, fish, horse, cow, sheep, pig, goat, donkey, elephant, tiger, lion, bear, deer",yes,15.0,1.0
62ede2259219000f,"dog, cat, bird, horse, cow, sheep, goat, pig, deer, rabbit, bear, lion, tiger, elephant, zebra","dog, cat, bird, horse, cow, sheep, goat, pig, deer, rabbit, bear, lion, tiger, elephant, zebra",yes,15.0,1.0
4c1989454ed28c01,"birds, dogs, cats, horses, cows, sheep, pigs, chickens, elephants, lions, tigers, bears, snakes, frogs, whales","birds, dogs, cats, horses, cows, sheep, pigs, chickens, elephants, lions, tigers, bears, snakes, frogs, whales",yes,15.0,1.0
a4dd9cb08d2bb183,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, snake, turtle, frog, bear","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, snake, turtle, frog, bear",yes,15.0,1.0
238d407b63554ec7,"elephant, giraffe, zebra, lion, tiger, bear, wolf, deer, monkey, elephant, snake, crocodile, penguin, dolphin, whale","elephant, giraffe, zebra, lion, tiger, bear, wolf, deer, monkey, elephant, snake, crocodile, penguin, dolphin, whale",yes,14.0,0.9333333333333333
a39f725d34e2d0b5,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, tiger, lion, elephant",yes,15.0,1.0
ca843b09d9b9dae5,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant",yes,15.0,1.0
131c2dd1844bdfe7,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant",yes,15.0,1.0
cf366409126fb0fb,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, donkey, elephant, tiger, lion, bear, zebra","dog, cat, bird, fish, horse, cow, sheep, goat, pig, donkey, elephant, tiger, lion, bear, zebra",yes,15.0,1.0
f77e6444b60f2cba,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, lion, tiger, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, rabbit, deer, bear, lion, tiger, elephant",yes,15.0,1.0
fa09d281263b793d,"dog,cat,bird,fish,rabbit,mouse,deer,snake,elephant,tiger,lion,bear,bird,monkey,whale","dog,cat,bird,fish,rabbit,mouse,deer,snake,elephant,tiger,lion,bear,bird,monkey,whale",yes,14.0,0.9333333333333333
d75cab9b6b5bbfc1,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, lion, tiger, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, lion, tiger, elephant",yes,15.0,1.0
22e2a194062351da,"dog, cat, bird, fish, horse, cow, sheep, pig, deer, rabbit, snake, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, pig, deer, rabbit, snake, bear, tiger, lion, elephant",yes,15.0,1.0
80f360bb80e9024e,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant","dog, cat, bird, fish, horse, cow, sheep, goat, pig, deer, rabbit, bear, tiger, lion, elephant",yes,15.0,1.0
f8ececc0ad90e2d3,"dog, cat, bird, fish, horse, cow, sheep, pig, deer, rabbit, bear, tiger, lion, elephant, snake","dog, cat, bird, fish, horse, cow, sheep, pig, deer, rabbit, bear, tiger, lion, elephant, snake",yes,15.0,1.0
a6b9f2cf0185314d,"dog, cat, bird, fish, horse, cow, sheep, goat, pig, donkey, elephant, tiger, lion, bear, deer","dog, cat, bird, fish, horse, cow, sheep, goat, pig, donkey, elephant, tiger, lion, bear, deer",yes,15.0,1.0
19ada4f0cc34597c,i don't know.,i don't know.,no,0.0,0.0
475796b2015340ad,i don't know.,i don't know.,no,0.0,0.0
ddd7278c88b2ae74,i don't know.,i don't know.,no,0.0,0.0
5c3ed3c2976d643a,i don’t know.,i don’t know.,no,0.0,0.0
8b63b3987b5c1b34,i don’t know.,i don’t know.,no,0.0,0.0
399db244224ad774,i don’t know.,i don’t know.,no,0.0,0.0
b997855405d06ece,i don’t know.,i don’t know.,no,0.0,0.0
42b4e850b95810a9,i don't know.,i don't know.,no,0.0,0.0
9b735ed5e180d261,i don't know.,i don't know.,no,0.0,0.0
05c996e40516008a,i don't know.,i don't know.,no,0.0,0.0
335667d82e735b5f,i don't know.,i don't know.,no,0.0,0.0
2ff74865b3f450d2,i don't know.,i don't know.,no,0.0,0.0
a93952b43ce46e04,i don't know.,i don't know.,no,0.0,0.0
