ID,annotation_id,annotator,created_at,id,lead_time,orig_ID,sent_label,sentence,sentence_id,span_labels,updated_at
14bdbf8dd374813c_4,265,1,2026-03-09T14:39:11.252703Z,282,26.123,14bdbf8dd374813c,EP,"The scent of fresh bread wafted from the bakery section, and I paused to check the expiration dates on the milk cartons.",4,"[{""start"":57,""end"":120,""text"":""and I paused to check the expiration dates on the milk cartons."",""labels"":[""EP""]}]",2026-03-09T14:39:11.252717Z
14bdbf8dd374813c_5,266,1,2026-03-09T14:39:37.589760Z,283,26.119,14bdbf8dd374813c,EP,"A young couple was selecting vegetables, while an elderly man browsed the cereal aisle.",5,"[{""start"":41,""end"":87,""text"":""while an elderly man browsed the cereal aisle."",""labels"":[""EP""]}]",2026-03-09T14:39:37.589778Z
14bdbf8dd374813c_6,267,1,2026-03-09T14:39:53.642288Z,284,15.81,14bdbf8dd374813c,EP,"I grabbed a pack of peanut butter and a loaf of whole grain bread, then headed to the checkout, where a cashier efficiently scanned my items.",6,"[{""start"":96,""end"":141,""text"":""where a cashier efficiently scanned my items."",""labels"":[""EP""]}]",2026-03-09T14:39:53.642303Z
14bdbf8dd374813c_7,268,1,2026-03-09T14:40:09.123156Z,285,15.27,14bdbf8dd374813c,NONEP,"The line was short, and I paid with a card, receiving a small receipt.",7,"[{""start"":20,""end"":44,""text"":""and I paid with a card, "",""labels"":[""EP""]},{""start"":44,""end"":70,""text"":""receiving a small receipt."",""labels"":[""EP""]}]",2026-03-09T14:40:09.123169Z
14bdbf8dd374813c_8,269,1,2026-03-09T14:40:44.781618Z,286,35.393,14bdbf8dd374813c,EP,"As I left, I waved to a familiar face in the store, smiling at the routine of everyday shopping.",8,"[{""start"":11,""end"":51,""text"":""I waved to a familiar face in the store,"",""labels"":[""EP""]},{""start"":52,""end"":95,""text"":""smiling at the routine of everyday shopping"",""labels"":[""EP""]}]",2026-03-09T14:40:44.781632Z
74e502424e3640ef_1,270,1,2026-03-09T14:43:36.835827Z,287,171.832,74e502424e3640ef,EP,"I was in a quiet section of the supermarket, browsing the canned goods aisle.",1,"[{""start"":45,""end"":77,""text"":""browsing the canned goods aisle."",""labels"":[""EP""]}]",2026-03-09T14:43:36.835841Z
74e502424e3640ef_2,271,1,2026-03-09T14:43:47.632060Z,288,10.56,74e502424e3640ef,EP,"The fluorescent lights hummed softly, and the faint sound of a cart rolling in the distance added to the background noise.",2,"[{""start"":36,""end"":122,""text"":"", and the faint sound of a cart rolling in the distance added to the background noise."",""labels"":[""EP""]}]",2026-03-09T14:43:47.632075Z
74e502424e3640ef_3,272,1,2026-03-09T14:44:12.510713Z,289,24.628,74e502424e3640ef,EP,"I picked up a can of beans, checking the expiration date, then set it back.",3,"[{""start"":28,""end"":56,""text"":""checking the expiration date"",""labels"":[""EP""]},{""start"":57,""end"":75,""text"":"" then set it back."",""labels"":[""EP""]}]",2026-03-09T14:44:12.510728Z
74e502424e3640ef_4,273,1,2026-03-09T14:44:27.310617Z,290,14.566,74e502424e3640ef,EP,"A woman in a blue sweater was scanning items at the next cart, while a teenager nearby was trying to decide between two brands of cereal.",4,"[{""start"":62,""end"":137,""text"":"" while a teenager nearby was trying to decide between two brands of cereal."",""labels"":[""EP""]}]",2026-03-09T14:44:27.310639Z
74e502424e3640ef_5,274,1,2026-03-09T14:49:02.409911Z,291,274.883,74e502424e3640ef,EP,The air smelled slightly of cleaning products and fresh produce.,5,,2026-03-09T14:49:02.409929Z
74e502424e3640ef_6,275,1,2026-03-09T14:49:20.570895Z,292,17.899,74e502424e3640ef,EP,"I grabbed a loaf of bread from the shelf, then moved toward the dairy section, where the cool temperature made the milk bottles glisten.",6,"[{""start"":42,""end"":78,""text"":""then moved toward the dairy section,"",""labels"":[""EP""]},{""start"":79,""end"":136,""text"":""where the cool temperature made the milk bottles glisten."",""labels"":[""EP""]}]",2026-03-09T14:49:20.570926Z
74e502424e3640ef_7,276,1,2026-03-09T14:49:30.695939Z,293,9.9,74e502424e3640ef,EP,I paused to read the label on a yogurt before placing it in my cart.,7,,2026-03-09T14:49:30.695967Z
74e502424e3640ef_8,277,1,2026-03-09T14:50:06.865358Z,294,35.966,74e502424e3640ef,NONEP,"The scene was ordinary, yet filled with the subtle rhythm of everyday life.",8,"[{""start"":24,""end"":75,""text"":""yet filled with the subtle rhythm of everyday life."",""labels"":[""EP""]}]",2026-03-09T14:50:06.865371Z
298f4b165998bdff_1,278,1,2026-03-09T14:51:56.775464Z,295,109.702,298f4b165998bdff,EP,"I was walking through the aisles of a well-lit supermarket, the hum of fluorescent lights and the occasional clatter of shopping carts in the background.",1,"[{""start"":60,""end"":153,""text"":""the hum of fluorescent lights and the occasional clatter of shopping carts in the background."",""labels"":[""EP""]}]",2026-03-09T14:51:56.775477Z
298f4b165998bdff_2,279,1,2026-03-09T14:52:10.007289Z,296,12.717,298f4b165998bdff,EP,"I was looking for organic oats and picked up a box, comparing it with another on the shelf.",2,"[{""start"":51,""end"":91,""text"":"" comparing it with another on the shelf."",""labels"":[""EP""]}]",2026-03-09T14:52:10.007303Z
298f4b165998bdff_3,280,1,2026-03-09T14:52:16.288597Z,297,6.081,298f4b165998bdff,EP,"A young mother with a toddler passed by, laughing as her child grabbed a toy from the cereal display.",3,"[{""start"":40,""end"":101,""text"":"" laughing as her child grabbed a toy from the cereal display."",""labels"":[""EP""]}]",2026-03-09T14:52:16.288613Z
298f4b165998bdff_4,281,1,2026-03-09T14:52:22.158863Z,298,5.671,298f4b165998bdff,EP,"I grabbed a cart and headed to the dairy section, where the smell of fresh milk and cheese filled the air.",4,"[{""start"":50,""end"":106,""text"":""where the smell of fresh milk and cheese filled the air."",""labels"":[""EP""]}]",2026-03-09T14:52:22.158896Z
298f4b165998bdff_5,282,1,2026-03-09T14:52:34.332428Z,299,11.937,298f4b165998bdff,EP,"I selected a block of cheddar and a carton of almond milk, then moved to the produce section, where bright colors of apples and bananas caught my eye.",5,"[{""start"":59,""end"":92,""text"":""then moved to the produce section"",""labels"":[""EP""]},{""start"":94,""end"":150,""text"":""where bright colors of apples and bananas caught my eye."",""labels"":[""EP""]}]",2026-03-09T14:52:34.332440Z
298f4b165998bdff_6,283,1,2026-03-09T14:53:04.216645Z,300,29.636,298f4b165998bdff,EP,"I grabbed a few items and placed them in the cart, making sure to check the expiration dates.",6,"[{""start"":51,""end"":92,""text"":""making sure to check the expiration dates"",""labels"":[""EP""]}]",2026-03-09T14:53:04.216658Z
298f4b165998bdff_7,284,1,2026-03-09T14:54:19.510502Z,301,75.066,298f4b165998bdff,EP,"As I approached the checkout, I noticed a coupon for 10% off, so I grabbed a small bag of chips to use it on.",7,"[{""start"":30,""end"":62,""text"":""I noticed a coupon for 10% off, "",""labels"":[""EP""]},{""start"":62,""end"":109,""text"":""so I grabbed a small bag of chips to use it on."",""labels"":[""EP""]}]",2026-03-09T14:54:19.510523Z
298f4b165998bdff_8,285,1,2026-03-09T15:00:11.889063Z,302,352.13,298f4b165998bdff,EP,"I paid and left, the cart rolling behind me as I stepped out into the parking lot.",8,"[{""start"":17,""end"":82,""text"":""the cart rolling behind me as I stepped out into the parking lot."",""labels"":[""EP""]}]",2026-03-09T15:00:11.889093Z
e3b29d009d743d78_1,286,1,2026-03-09T15:01:43.420586Z,303,91.282,e3b29d009d743d78,EP,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clinking of shopping carts filling the air.",1,"[{""start"":56,""end"":131,""text"":""the hum of conversation and the clinking of shopping carts filling the air."",""labels"":[""EP""]}]",2026-03-09T15:01:43.420602Z
e3b29d009d743d78_2,287,1,2026-03-09T15:02:23.479303Z,304,39.805,e3b29d009d743d78,EP,"I was looking for fresh vegetables, so I headed to the produce section.",2,"[{""start"":36,""end"":71,""text"":""so I headed to the produce section."",""labels"":[""EP""]}]",2026-03-09T15:02:23.479329Z
e3b29d009d743d78_3,288,1,2026-03-09T15:02:26.900053Z,305,3.169,e3b29d009d743d78,EP,The bright lights made the fruits and vegetables look fresh and appealing.,3,,2026-03-09T15:02:26.900089Z
e3b29d009d743d78_4,289,1,2026-03-09T15:02:38.451134Z,306,11.321,e3b29d009d743d78,EP,"I picked up a bunch of carrots and a small head of lettuce, checking the dates to make sure they were still good.",4,"[{""start"":60,""end"":113,""text"":""checking the dates to make sure they were still good."",""labels"":[""EP""]}]",2026-03-09T15:02:38.451148Z
e3b29d009d743d78_5,290,1,2026-03-09T15:03:01.786004Z,307,23.046,e3b29d009d743d78,EP,"I passed by the dairy section where a woman was selecting cheese, and the smell of milk and cream filled the air.",5,"[{""start"":66,""end"":113,""text"":""and the smell of milk and cream filled the air."",""labels"":[""EP""]}]",2026-03-09T15:03:01.786017Z
e3b29d009d743d78_6,291,1,2026-03-09T15:03:19.078714Z,308,17.032,e3b29d009d743d78,EP,I grabbed a carton of milk and a loaf of bread before heading to the checkout.,6,,2026-03-09T15:03:19.078731Z
e3b29d009d743d78_7,292,1,2026-03-09T15:03:50.255268Z,309,30.973,e3b29d009d743d78,EP,"I was careful to keep my items in the cart, not dropping any.",7,"[{""start"":44,""end"":61,""text"":""not dropping any."",""labels"":[""EP""]}]",2026-03-09T15:03:50.255284Z
e3b29d009d743d78_8,293,1,2026-03-09T15:04:50.907191Z,310,60.394,e3b29d009d743d78,NONEP,"The line was short, and I paid with my debit card.",8,"[{""start"":20,""end"":50,""text"":""and I paid with my debit card."",""labels"":[""EP""]}]",2026-03-09T15:04:50.907207Z
e3b29d009d743d78_9,294,1,2026-03-09T15:05:07.186038Z,311,16.042,e3b29d009d743d78,EP,"As I left, I waved to the cashier and stepped outside into the cool afternoon air, ready for the rest of my day.",9,"[{""start"":10,""end"":81,""text"":"" I waved to the cashier and stepped outside into the cool afternoon air"",""labels"":[""EP""]},{""start"":83,""end"":112,""text"":""ready for the rest of my day."",""labels"":[""EP""]}]",2026-03-09T15:05:07.186055Z
d6d0f0bbeeef090a_1,295,1,2026-03-09T15:06:07.210884Z,312,59.8,d6d0f0bbeeef090a,EP,"I was in a busy supermarket on a weekday afternoon, the hum of conversation and the clatter of shopping carts filling the air.",1,"[{""start"":52,""end"":126,""text"":""the hum of conversation and the clatter of shopping carts filling the air."",""labels"":[""EP""]}]",2026-03-09T15:06:07.210897Z
d6d0f0bbeeef090a_2,296,1,2026-03-09T15:06:32.029280Z,313,24.585,d6d0f0bbeeef090a,EP,"I was browsing the produce section, holding a basket of apples and a bag of grapes.",2,"[{""start"":36,""end"":83,""text"":""holding a basket of apples and a bag of grapes."",""labels"":[""EP""]}]",2026-03-09T15:06:32.029294Z
d6d0f0bbeeef090a_3,297,1,2026-03-09T15:08:16.230461Z,314,103.969,d6d0f0bbeeef090a,EP,"The fluorescent lights buzzed softly, and the smell of fresh bread wafted from the bakery aisle.",3,"[{""start"":38,""end"":96,""text"":""and the smell of fresh bread wafted from the bakery aisle."",""labels"":[""EP""]}]",2026-03-09T15:08:16.230475Z
d6d0f0bbeeef090a_4,298,1,2026-03-09T15:08:35.983421Z,315,19.506,d6d0f0bbeeef090a,EP,I passed a display of colorful cereals and stopped to check the expiration dates on a package of yogurt.,4,,2026-03-09T15:08:35.983434Z
d6d0f0bbeeef090a_5,299,1,2026-03-09T15:08:45.375172Z,316,9.161,d6d0f0bbeeef090a,EP,"A mother with a toddler was pushing a cart nearby, while a teenager checked his phone by the frozen foods.",5,"[{""start"":51,""end"":106,""text"":""while a teenager checked his phone by the frozen foods."",""labels"":[""EP""]}]",2026-03-09T15:08:45.375205Z
d6d0f0bbeeef090a_6,300,1,2026-03-09T15:08:52.185618Z,317,6.58,d6d0f0bbeeef090a,EP,"I grabbed a loaf of whole grain bread and headed to the checkout, where a cashier was scanning items with a handheld device.",6,"[{""start"":66,""end"":124,""text"":""where a cashier was scanning items with a handheld device."",""labels"":[""EP""]}]",2026-03-09T15:08:52.185638Z
d6d0f0bbeeef090a_7,301,1,2026-03-09T15:12:06.826396Z,318,194.398,d6d0f0bbeeef090a,EP,"I paid and took my bag, then walked outside to the parking lot, where the sun was beginning to set.",7,"[{""start"":23,""end"":62,""text"":"" then walked outside to the parking lot"",""labels"":[""EP""]},{""start"":64,""end"":99,""text"":""where the sun was beginning to set."",""labels"":[""EP""]}]",2026-03-09T15:12:06.826408Z
55ecd445df6d85fe_1,302,1,2026-03-09T15:12:17.811221Z,319,10.763,55ecd445df6d85fe,EP,"I was walking through the supermarket, pushing a shopping cart slowly down the aisle.",1,"[{""start"":39,""end"":85,""text"":""pushing a shopping cart slowly down the aisle."",""labels"":[""EP""]}]",2026-03-09T15:12:17.811240Z
55ecd445df6d85fe_2,303,1,2026-03-09T15:12:23.834187Z,320,5.713,55ecd445df6d85fe,EP,"The fluorescent lights hummed softly, and the smell of fresh produce and baked goods filled the air.",2,"[{""start"":38,""end"":100,""text"":""and the smell of fresh produce and baked goods filled the air."",""labels"":[""EP""]}]",2026-03-09T15:12:23.834208Z
55ecd445df6d85fe_3,304,1,2026-03-09T15:12:30.571302Z,321,6.479,55ecd445df6d85fe,EP,"I stopped at the dairy section, grabbing a carton of milk and a block of cheese.",3,"[{""start"":32,""end"":80,""text"":""grabbing a carton of milk and a block of cheese."",""labels"":[""EP""]}]",2026-03-09T15:12:30.571315Z
55ecd445df6d85fe_4,305,1,2026-03-09T15:12:41.934613Z,322,11.121,55ecd445df6d85fe,EP,"Nearby, a mother was helping her child pick out apples, while an elderly man browsed the snack aisle.",4,"[{""start"":8,""end"":56,""text"":""a mother was helping her child pick out apples, "",""labels"":[""EP""]},{""start"":56,""end"":101,""text"":""while an elderly man browsed the snack aisle."",""labels"":[""EP""]}]",2026-03-09T15:12:41.934630Z
55ecd445df6d85fe_5,306,1,2026-03-09T15:12:48.719085Z,323,6.559,55ecd445df6d85fe,EP,"I moved to the cereal display, scanning the shelves for something healthy.",5,"[{""start"":31,""end"":74,""text"":""scanning the shelves for something healthy."",""labels"":[""EP""]}]",2026-03-09T15:12:48.719105Z
55ecd445df6d85fe_6,307,1,2026-03-09T15:13:03.516766Z,324,14.566,55ecd445df6d85fe,EP,"A couple was arguing over which brand to buy, and a store employee was restocking shelves with canned goods.",6,"[{""start"":46,""end"":108,""text"":""and a store employee was restocking shelves with canned goods."",""labels"":[""EP""]}]",2026-03-09T15:13:03.516800Z
55ecd445df6d85fe_7,308,1,2026-03-09T15:13:18.838623Z,325,15.061,55ecd445df6d85fe,EP,"I grabbed a bag of oats and a loaf of bread, then headed to the checkout, where a line had formed.",7,"[{""start"":45,""end"":72,""text"":""then headed to the checkout"",""labels"":[""EP""]},{""start"":74,""end"":98,""text"":""where a line had formed."",""labels"":[""EP""]}]",2026-03-09T15:13:18.838649Z
55ecd445df6d85fe_8,309,1,2026-03-09T15:16:24.345274Z,326,185.243,55ecd445df6d85fe,EP,"I waited patiently, watching the cashier scan items and the customers behind me.",8,"[{""start"":20,""end"":80,""text"":""watching the cashier scan items and the customers behind me."",""labels"":[""EP""]}]",2026-03-09T15:16:24.345288Z
55ecd445df6d85fe_9,310,1,2026-03-09T15:16:39.836123Z,327,15.274,55ecd445df6d85fe,NONEP,"The scene was familiar, yet always slightly different each time.",9,"[{""start"":24,""end"":64,""text"":""yet always slightly different each time."",""labels"":[""EP""]}]",2026-03-09T15:16:39.836138Z
1df8afb375db6660_1,311,1,2026-03-09T15:17:23.946796Z,328,43.876,1df8afb375db6660,EP,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts creating a steady background noise.",1,"[{""start"":55,""end"":149,""text"":"" the hum of conversation and the clatter of shopping carts creating a steady background noise."",""labels"":[""EP""]}]",2026-03-09T15:17:23.946810Z
1df8afb375db6660_2,312,1,2026-03-09T15:17:40.358176Z,329,16.187,1df8afb375db6660,EP,"I was looking for cereal, so I made my way to the breakfast section, where the scent of fresh bread and pastries lingered in the air.",2,"[{""start"":26,""end"":68,""text"":""so I made my way to the breakfast section,"",""labels"":[""EP""]},{""start"":69,""end"":133,""text"":""where the scent of fresh bread and pastries lingered in the air."",""labels"":[""EP""]}]",2026-03-09T15:17:40.358191Z
1df8afb375db6660_3,313,1,2026-03-09T15:18:05.110315Z,330,24.489,1df8afb375db6660,EP,"I grabbed a box of oatmeal and placed it in my cart, then moved to the dairy section, where I picked up a carton of milk.",3,"[{""start"":53,""end"":121,""text"":""then moved to the dairy section, where I picked up a carton of milk."",""labels"":[""EP""]}]",2026-03-09T15:18:05.110328Z
1df8afb375db6660_4,314,1,2026-03-09T15:18:13.783846Z,331,8.383,1df8afb375db6660,EP,"I paused at the produce aisle, eyeing a display of ripe apples, before heading to the checkout.",4,"[{""start"":30,""end"":95,""text"":"" eyeing a display of ripe apples, before heading to the checkout."",""labels"":[""EP""]}]",2026-03-09T15:18:13.783865Z
1df8afb375db6660_5,315,1,2026-03-09T15:18:22.112637Z,332,8.07,1df8afb375db6660,EP,"A couple behind me was scanning items, and a teenager was helping an elderly person find a product.",5,"[{""start"":38,""end"":99,""text"":"" and a teenager was helping an elderly person find a product."",""labels"":[""EP""]}]",2026-03-09T15:18:22.112660Z
1df8afb375db6660_6,316,1,2026-03-09T15:18:41.527036Z,333,19.173,1df8afb375db6660,EP,"The fluorescent lights buzzed softly, and the floor was slightly damp from the cleaning crew.",6,"[{""start"":38,""end"":93,""text"":""and the floor was slightly damp from the cleaning crew."",""labels"":[""EP""]}]",2026-03-09T15:18:41.527050Z
1df8afb375db6660_7,317,1,2026-03-09T15:19:21.521490Z,334,39.735,1df8afb375db6660,EP,"I reached the register, paid, and took my bag, ready to head home.",7,"[{""start"":30,""end"":46,""text"":""and took my bag,"",""labels"":[""EP""]},{""start"":47,""end"":66,""text"":""ready to head home."",""labels"":[""EP""]}]",2026-03-09T15:19:21.521573Z
a4f1f1b06844e2c4_1,318,1,2026-03-09T15:20:29.191048Z,335,67.415,a4f1f1b06844e2c4,EP,"I was walking through the aisles of a bright, well-lit supermarket, the hum of conversation and the clatter of carts filling the air.",1,"[{""start"":67,""end"":133,""text"":"" the hum of conversation and the clatter of carts filling the air."",""labels"":[""EP""]}]",2026-03-09T15:20:29.191073Z
a4f1f1b06844e2c4_2,319,1,2026-03-09T15:20:45.934533Z,336,16.379,a4f1f1b06844e2c4,EP,"I was looking for cereal, so I made my way to the breakfast section, where the shelves were neatly organized with boxes stacked high.",2,"[{""start"":26,""end"":68,""text"":""so I made my way to the breakfast section,"",""labels"":[""EP""]},{""start"":69,""end"":133,""text"":""where the shelves were neatly organized with boxes stacked high."",""labels"":[""EP""]}]",2026-03-09T15:20:45.934567Z
a4f1f1b06844e2c4_3,320,1,2026-03-09T15:21:12.203244Z,337,26.007,a4f1f1b06844e2c4,EP,"I grabbed a few options, comparing prices and ingredients, then moved to the dairy section, where the smell of fresh milk and cheese lingered.",3,"[{""start"":24,""end"":58,""text"":"" comparing prices and ingredients,"",""labels"":[""EP""]},{""start"":59,""end"":91,""text"":""then moved to the dairy section,"",""labels"":[""EP""]},{""start"":92,""end"":142,""text"":""where the smell of fresh milk and cheese lingered."",""labels"":[""EP""]}]",2026-03-09T15:21:12.203263Z
a4f1f1b06844e2c4_4,321,1,2026-03-09T15:22:18.113715Z,338,65.637,a4f1f1b06844e2c4,EP,"I picked up a carton of milk and a block of cheddar, placing them in my basket.",4,"[{""start"":53,""end"":79,""text"":""placing them in my basket."",""labels"":[""EP""]}]",2026-03-09T15:22:18.113730Z
a4f1f1b06844e2c4_5,322,1,2026-03-09T15:26:14.584662Z,339,236.224,a4f1f1b06844e2c4,EP,"As I passed the produce aisle, I noticed a display of ripe bananas and crisp apples, and I grabbed a few for a quick snack.",5,"[{""start"":31,""end"":85,""text"":""I noticed a display of ripe bananas and crisp apples, "",""labels"":[""EP""]},{""start"":85,""end"":123,""text"":""and I grabbed a few for a quick snack."",""labels"":[""EP""]}]",2026-03-09T15:26:14.584720Z
a4f1f1b06844e2c4_6,323,1,2026-03-09T15:26:24.999613Z,340,10.149,a4f1f1b06844e2c4,EP,"I double-checked my list, then headed to the checkout, where a cashier scanned my items with a friendly smile.",6,"[{""start"":26,""end"":55,""text"":""then headed to the checkout, "",""labels"":[""EP""]},{""start"":55,""end"":110,""text"":""where a cashier scanned my items with a friendly smile."",""labels"":[""EP""]}]",2026-03-09T15:26:24.999627Z
a4f1f1b06844e2c4_7,324,1,2026-03-09T15:32:31.266946Z,341,366.027,a4f1f1b06844e2c4,EP,"I paid and left, the bag of groceries in hand, ready for the evening.",7,"[{""start"":17,""end"":69,""text"":""the bag of groceries in hand, ready for the evening."",""labels"":[""NONEP""]}]",2026-03-09T15:32:31.266972Z
00810b15446476f2_1,325,1,2026-03-09T15:33:02.381620Z,342,30.871,00810b15446476f2,EP,"I was in a busy supermarket on a weekday afternoon, the hum of conversation and the clatter of shopping carts filling the air.",1,"[{""start"":51,""end"":126,""text"":"" the hum of conversation and the clatter of shopping carts filling the air."",""labels"":[""EP""]}]",2026-03-09T15:33:02.381633Z
00810b15446476f2_2,326,1,2026-03-09T15:33:11.417956Z,343,8.806,00810b15446476f2,EP,"I moved through the aisles, pushing my cart slowly, scanning the shelves for the items on my list.",2,"[{""start"":52,""end"":98,""text"":""scanning the shelves for the items on my list."",""labels"":[""EP""]}]",2026-03-09T15:33:11.417973Z
00810b15446476f2_3,327,1,2026-03-09T15:33:26.490345Z,344,14.843,00810b15446476f2,EP,"The scent of fresh produce and baked goods lingered in the air, mingling with the faint smell of cleaning products.",3,"[{""start"":64,""end"":115,""text"":""mingling with the faint smell of cleaning products."",""labels"":[""EP""]}]",2026-03-09T15:33:26.490359Z
00810b15446476f2_4,328,1,2026-03-09T15:33:32.499229Z,345,5.768,00810b15446476f2,EP,"I paused at the dairy section, grabbing a carton of milk and a block of cheese.",4,"[{""start"":31,""end"":79,""text"":""grabbing a carton of milk and a block of cheese."",""labels"":[""EP""]}]",2026-03-09T15:33:32.499248Z
00810b15446476f2_5,329,1,2026-03-09T15:33:50.402627Z,346,17.653,00810b15446476f2,EP,"Nearby, a mother was helping her child pick out cereal, while an elderly man browsed the snack aisle.",5,"[{""start"":8,""end"":55,""text"":""a mother was helping her child pick out cereal,"",""labels"":[""EP""]},{""start"":56,""end"":101,""text"":""while an elderly man browsed the snack aisle."",""labels"":[""EP""]}]",2026-03-09T15:33:50.402643Z
00810b15446476f2_6,330,1,2026-03-09T15:41:02.441341Z,347,431.754,00810b15446476f2,EP,"I reached the checkout, where a cashier was scanning items with a handheld device.",6,"[{""start"":24,""end"":82,""text"":""where a cashier was scanning items with a handheld device."",""labels"":[""EP""]}]",2026-03-09T15:41:02.441354Z
00810b15446476f2_7,331,1,2026-03-09T15:41:18.974228Z,348,16.284,00810b15446476f2,EP,"I handed over my items, waiting patiently as the total was calculated.",7,"[{""start"":24,""end"":70,""text"":""waiting patiently as the total was calculated."",""labels"":[""EP""]}]",2026-03-09T15:41:18.974241Z
00810b15446476f2_8,332,1,2026-03-09T15:42:00.343906Z,349,41.088,00810b15446476f2,EP,"I paid with my card, then grabbed my bag and headed out, the weight of groceries in my arms, ready to return home.",8,"[{""start"":21,""end"":56,""text"":""then grabbed my bag and headed out,"",""labels"":[""EP""]},{""start"":57,""end"":92,""text"":""the weight of groceries in my arms,"",""labels"":[""NONEP""]},{""start"":93,""end"":114,""text"":""ready to return home."",""labels"":[""NONEP""]}]",2026-03-09T15:42:00.343947Z
0c40571ff093f733_1,333,1,2026-03-09T15:42:07.791528Z,350,7.202,0c40571ff093f733,EP,"I was walking down the aisle of a busy supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":52,""end"":99,""text"":""the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]",2026-03-09T15:42:07.791542Z
0c40571ff093f733_2,334,1,2026-03-09T15:42:57.186541Z,351,49.173,0c40571ff093f733,EP,"The smell of fresh produce and baked goods filled the air, mingling with the faint scent of cleaning products.",2,"[{""start"":59,""end"":110,""text"":""mingling with the faint scent of cleaning products."",""labels"":[""EP""]}]",2026-03-09T15:42:57.186554Z
0c40571ff093f733_3,335,1,2026-03-09T15:43:30.145955Z,352,32.734,0c40571ff093f733,EP,"I grabbed a cart and moved slowly, scanning the shelves for the items on my list.",3,"[{""start"":35,""end"":81,""text"":""scanning the shelves for the items on my list."",""labels"":[""EP""]}]",2026-03-09T15:43:30.145968Z
0c40571ff093f733_4,336,1,2026-03-09T15:43:47.336532Z,353,16.925,0c40571ff093f733,EP,"A line of people waited patiently at the dairy section, some holding carts, others holding bags.",4,"[{""start"":54,""end"":75,""text"":"", some holding carts,"",""labels"":[""EP""]},{""start"":76,""end"":96,""text"":""others holding bags."",""labels"":[""EP""]}]",2026-03-09T15:43:47.336552Z
0c40571ff093f733_5,337,1,2026-03-09T15:45:32.315518Z,354,104.718,0c40571ff093f733,EP,"I picked up a carton of milk and a loaf of bread, then headed to the snack aisle, where the shelves were lined with chips, candy, and cookies.",5,"[{""start"":50,""end"":81,""text"":""then headed to the snack aisle,"",""labels"":[""EP""]},{""start"":82,""end"":142,""text"":""where the shelves were lined with chips, candy, and cookies."",""labels"":[""EP""]}]",2026-03-09T15:45:32.315537Z
0c40571ff093f733_6,338,1,2026-03-09T15:45:40.133277Z,355,7.539,0c40571ff093f733,EP,I grabbed a bag of pretzels and placed them in the cart.,6,,2026-03-09T15:45:40.133292Z
0c40571ff093f733_7,339,1,2026-03-09T15:46:04.072103Z,356,23.704,0c40571ff093f733,EP,"As I moved toward the checkout, I noticed a display of seasonal fruits, their colors vibrant and inviting.",7,"[{""start"":32,""end"":70,""text"":""I noticed a display of seasonal fruits"",""labels"":[""EP""]},{""start"":72,""end"":106,""text"":""their colors vibrant and inviting."",""labels"":[""EP""]}]",2026-03-09T15:46:04.072125Z
0c40571ff093f733_8,340,1,2026-03-09T15:46:14.865742Z,357,10.526,0c40571ff093f733,EP,I paused to admire the strawberries before continuing on my way.,8,,2026-03-09T15:46:14.865772Z
004983f2ebf3d342_1,341,1,2026-03-09T15:46:22.543650Z,358,7.444,004983f2ebf3d342,EP,"I was in a bustling supermarket, the fluorescent lights buzzing softly overhead.",1,"[{""start"":33,""end"":80,""text"":""the fluorescent lights buzzing softly overhead."",""labels"":[""EP""]}]",2026-03-09T15:46:22.543666Z
004983f2ebf3d342_2,342,1,2026-03-09T15:46:36.908902Z,359,14.142,004983f2ebf3d342,EP,"The aisles were filled with shoppers browsing shelves, some pushing carts, others holding grocery lists.",2,"[{""start"":55,""end"":73,""text"":""some pushing carts"",""labels"":[""EP""]},{""start"":75,""end"":104,""text"":""others holding grocery lists."",""labels"":[""EP""]}]",2026-03-09T15:46:36.908933Z
004983f2ebf3d342_3,343,1,2026-03-09T15:47:19.218740Z,360,42.057,004983f2ebf3d342,EP,The scent of fresh produce and baked goods mingled in the air.,3,,2026-03-09T15:47:19.218754Z
004983f2ebf3d342_4,344,1,2026-03-09T15:47:33.574672Z,361,14.121,004983f2ebf3d342,EP,"I moved through the cereal aisle, grabbing a box of oatmeal, then stopped at the dairy section to pick up milk.",4,"[{""start"":33,""end"":59,""text"":"" grabbing a box of oatmeal"",""labels"":[""EP""]},{""start"":60,""end"":111,""text"":"" then stopped at the dairy section to pick up milk."",""labels"":[""EP""]}]",2026-03-09T15:47:33.574699Z
004983f2ebf3d342_5,345,1,2026-03-09T15:47:37.937344Z,362,4.121,004983f2ebf3d342,EP,A man in a blue shirt was checking the expiration dates on yogurt.,5,,2026-03-09T15:47:37.937358Z
004983f2ebf3d342_6,346,1,2026-03-09T15:48:57.659763Z,363,79.489,004983f2ebf3d342,EP,"Nearby, a child was trying to reach a high shelf, and a store employee helped by fetching a step stool.",6,"[{""start"":7,""end"":48,""text"":"" a child was trying to reach a high shelf"",""labels"":[""EP""]},{""start"":50,""end"":103,""text"":""and a store employee helped by fetching a step stool."",""labels"":[""EP""]}]",2026-03-09T15:48:57.659776Z
